director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
David Mackenzie,99,Sean Harris,374903112005, Drama | Romance | Thriller,Natasha Richardson,Asylum,Marton Csokas,threesome|psychiatrist|asylum|inmate|murder,,2005,6.2
Lee Daniels,93,Helen Mirren,370627182006, Action | Crime | Drama | Thriller,Cuba Gooding Jr.,Shadowboxer,Vanessa Ferlito,pubic hair|male pubic hair|gangster|cancer|baby,,2006,5.6
Vikram Bhatt,158,Sunil Shetty,35596292005, Comedy | Romance,Akshay Kumar,Deewane Huye Paagal,Shahid Kapoor,dubai|twin|scientist|murder|mentally challenged,,2005,5.1
Lexi Alexander,109,Charlie Hunnam,344095182005, Crime | Drama | Sport,Elijah Wood,Green Street Hooligans,Claire Forlani,hooliganism|hooligan|reputation|violence|bar fight,,2005,7.5
Charles Randolph-Wright,,Darien Sills-Evans,343522212006, Comedy | Drama | Musical,Billoah Greene,Preaching to the Choir,Novella Nelson,preacher|brother brother relationship|harlem manhattan new york city|rapper|choir,,2006,5.5
Craig Lucas,9295,Campbell Scott,342297202006, Drama | Romance,Peter Sarsgaard,The Dying Gaul,Patricia Clarkson,hollywood|sex|screenplay|gay|screenwriter,4000000,2005,6.6
Soham Shah,126,Vivek Oberoi,340091132005, Thriller | Adventure | Mystery,Ajay Devgn,Kaal,John Abraham,tiger|death|wildlife|tourist|beast,,2005,4.5
Cédric Klapisch,125,Kelly Reilly,323331222006, Comedy | Drama | Romance,Romain Duris,Les poupées russes,Audrey Tautou,male frontal nudity|black lace slip|mini dress|pubic hair|female pubic hair,12500000,2005,7.0
Mahesh Manjrekar,132,Sharmila Tagore,322753122005, Drama,Amitabh Bachchan,Viruddh... Family Comes First,John Abraham,son|death|truth|justice|grief,,2005,7.2
Craig Chester,99,Malcolm Gets,309384142006, Comedy | Drama | Music | Romance,Craig Chester,Adam & Steve,Parker Posey,gay|gay club|man dancing with man|gay bashing|boyfriend boyfriend relationship,,2007,6.0
Jordan Walker-Pearlman,96,Billy Dee Williams,30653392007, Drama,Gabrielle Union,Constellation,Zoe Saldana,rape|interracial rape|white male black female relationship|uncle niece relationship|sister sister relationship,7200000,2007,3.4
Marcos Siega,,Ron Livingston,305688282005, Comedy | Drama,Evan Rachel Wood,Pretty Persuasion,James Woods,private school|lesbian|school|teacher|sexual harassment,2500000,2006,6.6
Jonathan Jakubowicz,,Jean Paul Leroux,302256162005, Action | Crime | Drama | Thriller,Mía Maestro,Secuestro express,Rubén Blades,ransom|money|gay|drugs|corruption,,2006,6.6
James Marsh,105,William Hurt,281326182006, Drama | Thriller,Gael García Bernal,The King,Laura Harring,brother sister incest|female nudity|incest|pastor|seduction,,2006,6.6
Zhang Yimou,107,Kiichi Nakai,251585122007, Drama,Ken Takakura,Riding Alone for Thousands of Miles,Shinobu Terajima,hospital|china|village|cancer|japanese,7500000,2005,7.5
Randall Miller,,Marisa Tomei,24714192006, Comedy | Drama | Musical | Romance,Robert Carlyle,Marilyn Hotchkiss' Ballroom Dancing & Charm School,Mary Steenburgen,dance|therapy|black eye|baker|appointment,2500000,2006,6.7
Paul Schrader,117,Gabriel Mann,236901272005, Drama | Horror | Thriller,Stellan Skarsgård,Dominion: Prequel to the Exorcist,Clara Bellar,church|faith|demon|africa|priest,30000000,2005,5.3
Richard E. Grant,97,Miranda Richardson,233103232006, Drama,Nicholas Hoult,Wah-Wah,Emily Watson,swaziland|alcoholic|unfaithful wife|stepmother|alcoholic father,7000000,2006,6.9
Matthew Barney,135,Björk,225041162006, Fantasy,Matthew Barney,Drawing Restraint 9,Shigeru Akahori,male nudity|male frontal nudity|surrealism|digit in title|whaling,,2006,6.6
Kayvan Mashayekh,,Bruno Lastra,22451252006, Adventure | Drama | Family,Adam Echahly,The Keeper: The Legend of Omar Khayyam,Moritz Bleibtreu,khayyam|persia|astronomer|poet|medieval,,2005,7.0
Larry Clark,111,Francisco Pedrasa,221415282006, Comedy | Drama,Jonathan Velasquez,Wassup Rockers,Milton Velasquez,boy|police|bus|vomiting|weightlifting,,2006,6.0
Chan-wook Park,112112,Min-sik Choi,211667292006, Crime | Drama,Yeong-ae Lee,Lady Vengeance,Shi-hoo Kim,christian|cake|lesbian sex|pregnant schoolgirl|oral sex,4200000000,2005,7.6
Jeremy Haft,9895,Katie Stuart,206624282006, Horror | Fantasy | Thriller,Jenna Dewan Tatum,Tamara,Chad Faust,revenge|death|witchcraft|high school|spell,3800000,2006,5.2
Eric Hendershot,90,Pat Morita,204481142005, Comedy | Family,Lauren Holly,Down and Derby,Greg Germann,pinewood derby|competition|cub scout|boy scouts|neighborhood,,2006,5.6
Luc Besson,91,Jamel Debbouze,202200282007, Comedy | Drama | Fantasy | Romance,Rie Rasmussen,Angel-A,Gilbert Melki,seine|money|olive oil|blonde|loser,15000000,2005,7.1
Lajos Koltai,140134,Béla Dóra,195888282006, Drama | Romance | War,Marcell Nagy,Fateless,Bálint Péntek,gay slur|hatred|jewish|bus|death,2500000000,2005,7.1
Jay Duplass,,Katie Aselton,19246782006, Comedy | Drama | Romance,Mark Duplass,The Puffy Chair,Rhett Wilkins,birthday|upholsterer|new york city|motel|gift,15000,2007,6.6
Gaby Dellal,95,Brenda Blethyn,186912122006, Comedy | Drama | Romance | Sport,Peter Mullan,On a Clear Day,Billy Boyd,swimming|swimming the english channel|working class|shipbuilder|love,,2005,7.0
Marcos Carnevale,108,China Zorrilla,186875262008, Comedy | Drama | Romance,Manuel Alexandre,Elsa y Fred,Blanca Portillo,widower|lying about one's age|woman driver|widow|mother son relationship,,2005,7.6
Michael Showalter,91,Elizabeth Banks,181872142005, Comedy | Romance,Michael Showalter,The Baxter,Peter Dinklage,wedding|flashback within a flashback|reference to john keats|master of ceremonies|blood,,2005,6.7
Chris Fisher,97,Clifton Collins Jr.,162191272006, Crime | Drama | Thriller,Frank Alvarez,Dirty,Brittany Daniel,partner|drug dealer|internal affairs|police|gang,3000000,2005,5.6
Steve Buscemi,,Liv Tyler,15407792006, Comedy | Drama,Casey Affleck,Lonesome Jim,Mary Kay Place,indiana|ladder factory|coma|dart board|bail,500000,2005,6.6
George Bamber,88,Diego Serrano,152810152006, Comedy | Romance,Daniel Letterle,The Mostly Unfabulous Social Life of Ethan Green,Meredith Baxter,gay|ends with a kiss|house for sale|reference to hbo|recreation room,,2005,6.2
Hsiao-Hsien Hou,139,Chen Chang,15166242006, Drama | Romance,Qi Shu,Zui hao de shi guang,Fang Mei,time|singer|freedom|bar|taipei,,2005,7.0
Danny Leiner,87,Jim Gaffigan,150071222006, Comedy | Drama | Romance,Olympia Dukakis,The Great New Wonderful,Judy Greer,security guard|five stories|cake|new york city|lost,500000,2005,5.8
David Kendall,87,Lacey Chabert,145450142005, Comedy,Milo Ventimiglia,Dirty Deeds,Charles Durning,challenge|homecoming|high school|watching television|girl wearing panties,,2006,5.9
Steven Soderbergh,737390,Omar Cowan,145382172006, Crime | Drama | Mystery,Debbie Doebereiner,Bubble,Dustin James Ashley,factory|doll factory|single mother|murder|investigation,1600000,2006,6.6
Byambasuren Davaa,9393,Buyandulam Daramdadi,14180362007, Drama | Family,Batchuluun Urjindorj,Die Höhle des gelben Hundes,Nansal Batchuluun,mongolian|nomad|girl|dog|dog movie,600000,2005,7.7
Manuel Gómez Pereira,107,Carmen Maura,139439202006, Comedy | Romance,Marisa Paredes,Queens,Verónica Forqué,wedding|hotel|gay|mass wedding|strike,,2005,6.7
Kyung-taek Kwak,124104,Jung-jae Lee,139004302006, Action | Drama | Thriller,Dong-gun Jang,Tae-poong,Mi-yeon Lee,korea|pirate|gun|typhoon|revenge,,2005,5.8
Kevin Jordan,,Jane Curtin,13826772006, Comedy | Drama,Danny Aiello,Brooklyn Lobster,Daniel Sauli,engagement ring|court hearing|family business|mortgage coming due|lobster as food,200000,2005,6.4
Stuart Gordon,82,Julia Stiles,131617132006, Drama | Thriller,William H. Macy,Edmond,Joe Mantegna,violence|bipolar disorder|street life|stabbing|sodomy,10000000,2006,6.3
Sérgio Machado,98100,Wagner Moura,130578222006, Drama,Alice Braga,Cidade Baixa,Lázaro Ramos,friend|friendship|boat|street fight|sadomasochism,,2005,6.6
Romesh Sharma,144,Revathy,129319302005, Romance,Amitabh Bachchan,Dil Jo Bhi Kahey...,Karan Sharma,,70000000,2005,5.0
Andrew Wilson,99,Eva Mendes,12714462007, Comedy | Drama | Romance,Luke Wilson,The Wendell Baker Story,Seymour Cassel,nurse|prison|directorial debut|fantasy sequence|old age home,8000000,2005,5.5
Géla Babluani,9395,Aurélien Recoing,121390102006, Crime | Drama | Thriller,George Babluani,13 Tzameti,Pascal Bongard,punching ticket|number 13 in title|digit in title|white picket fence|wheelbarrow,,2006,7.4
J.J. Alani,106,Shiva Rose,120750142008, Comedy | Drama | Romance,David Moscow,David & Layla,Callie Thorne,muslim|jerusalem|tv host|dancer|refugee,,2005,6.3
François Ozon,81,Jeanne Moreau,117581152006, Drama,Melvil Poupaud,Time to Leave,Valeria Bruni Tedeschi,waitress|photographer|terminal cancer|cancer|gay,,2005,7.1
Caveh Zahedi,98,Christoff Colas,112874232006, Biography | Comedy | Romance,Caveh Zahedi,I Am a Sex Addict,Rebecca Lord,obsession|marriage|prostitute|addiction|sex,,2005,6.1
Jay Wade Edwards,,Claire Bronson,112739242009, Music | Horror | Sci-Fi,Brian Bell,Stomp! Shout! Scream!,Shana Coley,bigfoot|beach party|skunk ape|garage rock|monster movie,150000,2009,6.0
Sarah Watt,100,Justine Clarke,10475612006, Drama | Mystery | Romance,Mary Kostakidis,Look Both Ways,Daniela Farinacci,train|train accident|writer|photojournalist|hope,,2005,7.1
Susan Karrie Braun,90,Susanne Kreitman Taylor,10200932006,,Tian Kitchen,Pure,Tara Solomon,,,2005,8.1
Adam Rapp,,Zooey Deschanel,10122872006, Comedy | Drama,Ed Harris,Winter Passing,Will Ferrell,novelist|musician|love|student|michigan,3500000,2006,6.4
Arjun Sablok,12297,Tanishaa Mukerji,100358162005, Comedy | Musical | Romance,Uday Chopra,Neal 'N' Nikki,Abhishek Bachchan,love|kiss|mistaken sex scene|interrupted sex|sex in car,1500000,2005,3.3
Monty Lapica,107,Diane Venora,98830212007, Biography | Drama,Monty Lapica,Self Medicated,Michael Bowen,drugs|psychiatric hospital|prayer|casino|shower,400000,2005,6.1
Michael Cuesta,90,Jesse Camacho,95687142006, Drama,Conor Donovan,12 and Holding,Zoe Weizenbaum,boy|12 year old|twin|friend|death,400000,2006,7.6
Mark Brown,90,Darrin Dewitt Henson,92362112007, Comedy | Drama,Vivica A. Fox,The Salon,Kym Whitley,,1500000,2005,4.3
Georgina Garcia Riedel,128,America Ferrera,91432162008, Comedy | Drama | Romance,Elizabeth Peña,How the Garcia Girls Spent Their Summer,Lucy Gallardo,memory|passion|breasts|lust|nudity,,2008,6.2
Griffin Dunne,,Donald Sutherland,85410212007, Drama | Thriller,Diane Lane,Fierce People,Anton Yelchin,anthropologist|tribe|new jersey|masseuse|massage,,2007,6.6
Dominik Moll,129,Charlotte Gainsbourg,8161282006, Drama | Mystery | Thriller,Laurent Lucas,Lemming,Charlotte Rampling,suburb|lemming|suicide|murder|hitchcockian,,2005,6.7
Cristi Puiu,153,Luminita Gheorghiu,79943222006, Drama,Ion Fiscuteanu,The Death of Mr. Lazarescu,Doru Ana,hospital|sick|paramedic|ambulance|latex gloves,500000,2005,8.0
Rodney Henson,,Brandon Beemer,79358282006, Comedy,Ty Hodges,Suits on the Loose,Allison Lange,missionary|mormon missionary|mormon|waitress|mojave desert,,2005,5.3
Sergei Bodrov,112,Jason Scott Lee,77231112007, Drama | History | War,Kuno Becker,Nomad: The Warrior,Jay Hernandez,kazakhstan|nomad|1800s,25000000,2005,6.0
Aleksandr Sokurov,110,Robert Dawson,7635792010, Drama | History,Issei Ogata,Solntse,Kaori Momoi,hirohito|emperor|emperor hirohito|japanese|defeat,,2005,7.4
Guy Ritchie,111,Ray Liotta,75420142007, Action | Crime | Drama | Mystery | Thriller,Jason Statham,Revolver,Vincent Pastore,casino|prison|flashback|disease|cash,,2005,6.5
Lars von Trier,139,Isaach De Bankolé,74205172006, Drama,Bryce Dallas Howard,Manderlay,Danny Glover,female frontal nudity|gangster|slavery|cotton|flogging,14200000,2005,7.4
Joseph Castelo,90,Firdous Bamji,73789282005, Drama,Ayad Akhtar,The War Within,Nandana Sen,muslim|pakistani|islam|islamic fundamentalism|virginity,,2005,6.9
Doug McKeon,102,Macey Cruthird,71598192005, Drama | Family,Jordan-Claire Green,Come Away Home,Kris Crevani,singer|south carolina|new york city,1300000,2005,7.0
Hao Ning,,Dawa,7122322007, Comedy | Drama,Hurichabilike,Mongolian Ping Pong,Geliban,,,2006,6.6
Carlos Reygadas,9812698,Anapola Mushkadiz,70899232006, Drama,Marcos Hernández,Batalla en el cielo,Bertha Ruiz,ransom|guilt|baby|title based on the bible|infidelity,1601792,2005,5.7
Brian W. Cook,86,Jim Davidson,70677202007, Comedy | Drama,John Malkovich,Color Me Kubrick,Richard E. Grant,stanley kubrick|drink|pub|band|alcoholic,,2006,6.2
Neill Dela Llana,,Edwin Lagda,7007142006, Thriller,Ian Gamazon,Cavite,Edgar Tancangco,squatter|security guard|philippines|mindanao|jihad,7000,2005,6.3
Sturla Gunnarsson,103,Spencer Wilding,66851112006, Action | Adventure | Drama | Fantasy,Hringur Ingvarsson,Beowulf & Grendel,Stellan Skarsgård,beowulf|troll|king|sword|battle,,2006,5.9
Francisco Vargas,98,Gerardo Taracena,6529892008, Drama | Music,Ángel Tavira,The Violin,Dagoberto Gama,soldier|violin|rebel|ammunition|torture,800000,2007,7.8
Terry Gilliam,120,Jennifer Tilly,6123832006, Drama | Fantasy | Horror,Jeff Bridges,Tideland,Jodelle Ferland,doll's head|imagination|finger puppet|abandoned house|falling down a rabbit hole,19300000,2006,6.6
James C.E. Burke,110,Donald Sutherland,6055212006, Drama | Romance,Joshua Jackson,Aurora Borealis,Juliette Lewis,jersey the garment|urination|toilet|kitchen|fired from the job,,2005,6.9
Fabián Bielinsky,134,Manuel Rodal,5610322007, Crime | Drama | Thriller,Ricardo Darín,The Aura,Dolores Fonzi,taxidermist|hunting trip|hunting|casino|robbery,,2005,7.3
Karin Albou,96,Elsa Zylberstein,50126182006, Drama,Fanny Valette,La petite Jérusalem,Bruno Todeschini,jewish|religion|tunisian|algerian|muslim,,2005,6.7
Arie Posin,108,Allison Janney,49526122005, Comedy | Drama,Jamie Bell,The Chumscrubber,Rory Culkin,pills|death|chumscrubber|friend|school,6800000,2006,7.0
Vivek Agnihotri,,Sunil Shetty,49000232005, Thriller,Anil Kapoor,Chocolate: Deep Dark Secrets,Arshad Warsi,christmas|christmas eve|suspect|death|chocolate,1500000,2005,4.8
Jan Svankmajer,,Pavel Liska,4795722007, Animation | Drama | Horror,Jan Tríska,Lunacy,Anna Geislerová,marquis|therapy|asylum|insane asylum|punishment,,2005,7.3
Michael Kang,75,Sung Kang,4711162006, Comedy | Drama,Jeffrey Chyau,The Motel,Jade Wu,motel|friendship between men|asian american|absent father|mother son relationship,,2005,6.8
Sean Anders,,Kent Voss,46812212005, Comedy,Greg Behrendt,Never Been Thawed,Sean Anders,christian rock|tv dinner|mockumentary|arizona|the christers,35000,2005,6.1
Sujoy Ghosh,151,Mahima Chaudhry,4673022005, Comedy | Romance,Vivek Oberoi,Home Delivery: Aapko... Ghar Tak,Ayesha Takia,pizza|screenplay|diwali|neighbor|pizza delivery boy,,2005,3.4
Keith Fulton,93,Harry Treadaway,44978132006, Drama | Music,Luke Treadaway,Brothers of the Head,Jonathan Pryce,twin|siamese twins|sex|1970s|x ray,,2006,6.5
Alexander Bulkley,97,Robin Tunney,44785312006, Crime | Drama | Horror | Mystery | Thriller,Justin Chambers,The Zodiac,Rory Culkin,murder|lake|police detective|1960s|zodiac killer,1000000,2006,5.4
Tommy Stovall,,Bruce Davison,4075882006, Crime | Drama | Mystery | Romance | Thriller,Seth Peterson,Hate Crime,Chad Donella,justice|suspect|dog|preacher|neighbor,500000,2005,6.4
John Asher,91,Eddie Kaye Thomas,35657302005, Comedy | Romance,Jenny McCarthy,Dirty Love,Carmen Electra,photographer|love|sex|strangulation|breasts,,2006,3.5
Doug Sadler,90,Sarah Paulson,33382162006, Drama,Tara Devon Gallagher,Swimmers,Robert Knott,maryland|small town,,2005,6.7
Amos Gitai,90,Hana Laszlo,32381282006, Comedy | Drama,Natalie Portman,Free Zone,Hiam Abbass,american|palestinian|taxi|free zone|jerusalem,1234567,2006,5.9
Kevin Bacon,84,Dominic Scott Kay,29690232006, Drama | Romance,Kyra Sedgwick,Loverboy,Campbell Scott,school|flashback|motherhood|hairy chest|bare chested male,,2005,5.5
Fernando León de Aranoa,,Micaela Nevárez,2886632006, Drama,Candela Peña,Princesas,Mariana Cordero,prostitution|friendship between women|female nudity|sadist|off screen rape,,2005,7.0
Stephen Quay,9995,Gottfried John,28605232007, Drama | Fantasy | Music | Mystery | Romance,Amira Casar,The PianoTuner of EarthQuakes,Assumpta Serna,fairy tale|surrealism|puppet,,2006,6.4
Cristina Comencini,120,Luigi Lo Cascio,27105242006, Drama | Mystery,Giovanna Mezzogiorno,Don't Tell,Alessio Boni,nightmare|father son incest|father daughter incest|abuse|accidental death,6000000,2006,6.5
Majid Majidi,96,Roya Taymourian,2552572008, Drama,Parviz Parastui,The Willow Tree,Afarin Obeisi,older man younger woman relationship|religious propaganda|iranian|iran|surgery,,2007,7.5
João Pedro Rodrigues,,Nuno Gil,24146222006, Drama,Ana Cristina de Oliveira,Two Drifters,João Carreira,obsession|wake|fellatio|urine|male full frontal nudity,,2005,6.0
Aric Avelino,95,Forest Whitaker,24030262006, Drama,Marcia Gay Harden,American Gun,Donald Sutherland,gun|student|school|single mother|school principal,,2006,6.2
Yang Zhang,129,Zhang Fan,23307142007, Drama | Romance,Joan Chen,Xiang ri kui,Ge Gao,china|childhood|xiangqi|family saga|voice over narration,,2007,7.3
Mohammad Rasoulof,,Hossein Farzi-Zadeh,23130282006, Drama,Ali Nassirian,Jazireh ahani,Neda Pakdaman,oil tanker|ship|persian|squatters camp|water torture,,2005,7.2
Anahí Berneri,,Mimí Ardú,2184752006, Drama | Romance,Juan Minujín,A Year Without Love,Carlos Echevarría,writer|aids|gay|french teacher|male nudity,,2005,6.3
Adrian Shergold,,Juliet Stevenson,21766222007, Biography | Crime | Drama | History,Timothy Spall,Pierrepoint: The Last Hangman,Eddie Marsan,hangman|war criminal|criminal|cigar smoking|war crime,,2006,7.5
Jason J. Tomaric,,Gary Skiba,21496202000, Sci-Fi | Thriller,Jeff St. Clair,Cl.One,James Kisicki,,,2005,3.7
Ritu Sarin,,Tenzin Jigme,21335202007, Adventure | Drama | Mystery,Tenzin Chokyi Gyatso,Dreaming Lhasa,Jampa Kalsang,exile|dharamsala|tibet|dalai lama|place name in title,350000,2008,6.6
Vardit Bilu,98,Naama Schendar,20464302007, Drama,Smadar Sayar,Karov La Bayit,Danny Geva,military|jerusalem|woman soldier|female soldier|teenager,,2006,6.9
Al Corley,,Amy Smart,20149252005, Comedy | Drama | Romance,Marcus Thomas,Bigger Than the Sky,John Corbett,play within film|portland oregon|theater|sword fight|love,750000,2005,6.1
Isabel Coixet,115,Tim Robbins,2002342007, Drama | Romance,Sarah Polley,The Secret Life of Words,Sverre Anker Ousdal,oil rig|father son relationship|haunted by the past|trauma|loneliness,5000000,2005,7.5
T. Lee Beideck,,Brian Osborne,19875162005, Comedy,David Sirk,Drivers Wanted,Dave Spiecher,pizza|pizza delivery,28500,2005,6.9
Dominique Abel,,Fiona Gordon,18134132007, Comedy,Lucy Tulugarjuk,L'iceberg,Dominique Abel,restaurant|boat|seaside|surrealism|very little dialogue,,2005,6.8
James Westby,78,Ritah Parrish,1734172006, Comedy,Melik Malkasian,Film Geek,John Breen,video store|video store clerk|dork|fan culture|geek culture,10000,2005,6.2
Fernando Kalife,,Julio Bracho,16791242007, Comedy,Eduardo Arroyuelo,7 días,Jaime Camil,number in title,,2007,6.7
Kelsey T. Howard,88,Daniel Franzese,16344102006, Comedy | Horror | Thriller | Drama,Edward Furlong,Cruel World,Andrew Keegan,screaming|slasher flick|sports bra|pokies|fictional reality show,2000000,2005,3.9
Michael Traeger,96,Ted Danson,15090142007, Comedy,Jeff Bridges,The Amateurs,Joe Pantoliano,small town|loser|sex|wealth|friend,,2006,6.3
Hassan Zee,,Craig Marker,1505212005, Comedy | Romance,Pooja Kumar,Night of Henna,Poni Chesser,pakistan|wedding|henna|arranged marriage|united states of america,,2005,6.1
Matt Mulhern,84,Bill Buell,13510162005, Comedy | Drama,Daisy Ang,Duane Hopwood,Dick Cavett,casino|policeman|police|turkey costume|thanksgiving dinner,,2005,6.7
Matthew Cole Weiss,90,Amy Adams,12762212006, Comedy | Drama | Romance,Jon Abrahams,Standing Still,Aaron Stanford,wedding|drunkenness|male pubic hair|pubic hair|girlfriend girlfriend relationship,1700000,2005,5.8
Hunter Richards,92,Chris Evans,12667102006, Drama | Romance,Jessica Biel,London,Jason Statham,bare butt|female rear nudity|party|coke|drugs,14000,2006,6.6
Katrina Holden Bronson,100,Elizabeth Banks,12460142005, Comedy | Drama | Music | Romance,Johnny Knoxville,Daltry Calhoun,Beth Grant,overalls|tennessee|golf club|golf|roller skates,3000000,2005,5.2
Bruce Van Dusen,80,Starla Benford,12343182008, Comedy,Josh Alexander,Backseat,William Bogert,road trip|highway travel|road movie|on the road,,2008,7.0
Emmanuelle Bercot,115,Isild Le Besco,1231222007, Drama | Music,Emmanuelle Seigner,Backstage,Noémie Lvovsky,singer|groupie|celebrity|female star appears nude|smoking in bathtub,,2005,5.9
Amnon Buchbinder,92,Robert Joy,11445112007, Comedy | Drama,Aaron Webber,Whole New Thing,Rebecca Jenkins,english teacher|gay|gay sex|teacher student relationship|erection,750000,2006,6.8
Alex Steyermark,93,Sunny Mabrey,916052006, Comedy | Drama,Michael Angarano,One Last Thing...,Cynthia Nixon,wish|boy|last wish|terminal illness|model,,2006,6.8
Roberto Benigni,114,Jean Reno,904752007, Comedy | Drama | Romance | War,Roberto Benigni,La tigre e la neve,Nicoletta Braschi,dream|poet|iraq|pharmacy|kangaroo,35000000,2005,7.2
Christoffer Boe,88,Helena Christensen,734632007, Drama | Romance | Sci-Fi,Ulrich Thomsen,Allegro,Henning Moritzen,dystopia,10000000,2005,6.7
Mari Marchbanks,,René Alvarado,704772006, Drama,Aaron D. Alexander,Fall to Grace,J. Ed Araiza,,,2005,7.1
Martin Curland,90,Dustin Seavey,701332006, Comedy | Romance,Taylor Handley,Zerophilia,Alison Folland,bare breasts|sex|masculinity|zerophiliacs|gay,450000,2006,6.3
Jeff Stanzler,83,Abdellatif Kechiche,6364172006, Drama | Thriller,Robin Wright,"Sorry, Haters",Élodie Bouchez,syria|lawyer|canadian|terrorism|syrian,200000,2006,6.3
Sang-soo Im,102,Yun-shik Baek,5932252005, Comedy | Drama | History | Thriller,Suk-kyu Han,Geuddae geusaramdeul,Jae-ho Song,president|democracy|assassination|black comedy|political drama,,2005,7.0
Marcelo Piñeyro,115,Najwa Nimri,5757132007, Drama,Eduardo Noriega,The Method,Eduard Fernández,test|loyalty|executive|doubt|single set production,3000000,2005,7.3
Patrice Chéreau,90,Pascal Greggory,553422014, Drama | Romance,Isabelle Huppert,Gabrielle,Claudia Coli,love|letter|marriage|foreign language adaptation|undressing,,2005,6.3
Russell Brown,73,Kristin Hensley,5264222007, Drama | Romance,Ruben Dario,Race You to the Bottom,Cole Williams,bisexual|homosexual|homosexuality|sex|temptation,,2005,5.4
Peter Paige,91,Kathy Najimy,520372006, Comedy | Drama,Peter Paige,Say Uncle,Anthony Clark,false accusation|godparent|gay lead character|playground|lynch mob,650000,2005,5.7
Shonali Bose,102,Yashpal Sharma,5125292007, Drama,Konkona Sen Sharma,Amu,Brinda Karat,genocide|indian american|hindi|adoptive parent|university student,,2005,7.4
Stephen C. Sepher,90,Lisa Arturo,4984252005, Comedy | Drama,Tony Amendola,One More Round,Jenna Bailey,boxing|weight|poker|loss|first time,350000,2005,6.5
Ramón Salazar,112,Pablo Puyol,481032006, Comedy | Musical,Mónica Cervera,20 centímetros,Miguel O'Dogherty,dream|savings|operation|transsexual|prostitute,,2005,6.6
Kichitaro Negishi,112,Kôichi Satô,4124102007, Drama,Yûsuke Iseya,Yuki ni negau koto,Kyôko Koizumi,betting on horse|stableboy|horse racing|family conflict|based on novel,,2006,7.0
Mark Christopher,80,Kylie Sparks,4059202006, Comedy,Ethan Embry,Pizza,Julie Hagerty,pizza|beer|pizza delivery|male nudity|cigarette smoking,,2005,5.8
Ann Hu,87,Lisa Lu,3248212007, Drama,Xue Ju,Beauty Remains,Chang Shen,,,2005,5.2
Angelina Maccarone,97,Navid Navid,3025182005, Drama,Jasmin Tabatabai,Unveiled,Mossadegh Hamid,lesbian kiss|girlfriend girlfriend relationship|refugee|lesbian|suicide,2000000,2005,7.2
Tim McCann,78,Debbie Rochon,2348252005, Comedy | Crime | Drama | Horror | Action,Michael Rodrick,Nowhere Man,Frank Olivier,surrealism|rape|absurdism|splatter|murder,250000,2005,4.0
Jason Ruscio,,Ted Hartley,2065272007, Drama,Kip Pardue,Laura Smiles,Petra Wright,,,2005,5.8
Danny Green,,Snoop Dogg,201032006, Crime | Drama | Romance | Thriller,Dylan McDermott,The Tenants,Rose Byrne,militant|writer|friendship|book|jewish,2000000,2005,5.3
Everett Lewis,95,Allan Louis,140732006, Drama,Joe Lia,FAQs,Lance Lee Davis,gay|drag queen|one word title|african american|acronym in title,250000,2005,5.9
Róbert I. Douglas,85,Helgi Björnsson,1302162007, Comedy | Drama | Romance | Sport,Björn Hlynur Haraldsson,Strákarnir okkar,Arnmundur Ernst Björnsson,football|gay|iceland|vomiting|breasts,1500000,2005,5.1
Dylan McCormick,104,Earl Baker Jr.,95512007, Romance | Drama,Arthur Aulisi,Four Lane Highway,Earl Baker,,,2007,7.1
Valérie Minetto,,Aurélia Petit,788182008, Drama | Romance,Mila Dekker,Looking for Cheyenne,Malik Zidi,true love|journalist|breasts|yoga|wine,,2006,6.5
Tony Fisher,,Kate Ashfield,614112006, Drama | Romance,Joe McFadden,The Trouble with Men and Women,Matthew Delamere,,,2006,5.4
Bader Ben Hirsi,83,Dania Hammoud,401102006, Drama | Romance,Nabil Saber,A New Day in Old Sana'a,Paolo Romano,yemen|photographer|orphan|traveler|teacher,,2006,6.1
Clement Virgo,93,Eric Balfour,, Drama | Romance,Lauren Lee Smith,Lie with Me,Polly Shannon,female full frontal nudity|anal sex|lust|erotica|female masturbation,2200000,2006,5.5
Çagan Irmak,,Çetin Tekindor,, Drama,Fikret Kuskan,Babam ve Oglum,Hümeyra,grandfather grandson relationship|father son relationship|death in childbirth|death of son|death of father,,2005,8.7
David Steiman,7885,Douglas Smith,, Comedy | Fantasy | Horror,Bill Goldberg,Santa's Slay,Emilie de Ravin,santa|angel|santa claus|wager|christmas,,2005,5.4
John Gulager,95,Krista Allen,, Action | Comedy | Horror | Thriller,Navi Rawat,Feast,Balthazar Getty,monster|bar|vomiting|bloody body of child|dead boy,3200000,2007,6.4
Tetsuya Nomura,101126,Ayumi Itô,, Animation | Action | Adventure | Fantasy | Sci-Fi | Thriller,Takahiro Sakurai,Fainaru fantajî sebun adobento chirudoren,Shôtarô Morikubo,based on video game|disease|orphan|fight|brother,,2005,7.4
Tony Giglio,106,Ryan Phillippe,, Action | Crime | Drama | Thriller,Jason Statham,Chaos,Wesley Snipes,investigation|bank|hostage|detective|chaos theory,20000000,2005,6.5
Barbara Kopple,8593,Bijou Phillips,, Crime | Drama,Anne Hathaway,Havoc,Shiri Appleby,latino|teenager|drug dealer|gang|drugs,9000000,2005,5.5
