director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Wai-Keung Lau,106,Alex Ahlstrom,48398102011, Action | Drama | History,Donnie Yen,Jing wu feng yun: Chen Zhen,Qi Shu,japanese|assassination|shanghai|karate kick|warrior,,2010,6.3
Ben Hickernell,100,Rachel Kitson,48381172011, Drama,Josh Hopkins,"Lebanon, Pa.",Ian Merrill Peakes,title ends with period|period in title|comma in title|place name in title|country name in title,,2010,6.3
Matthew Porterfield,85,Cody Ray,48132242011, Drama,Sky Ferreira,Putty Hill,Dustin Ray,death|father daughter relationship|non professional actor|non professional cast|actress shares first name with character,,2011,6.0
Manoel de Oliveira,97,Luís Miguel Cintra,4774362011, Drama,Pilar López de Ayala,O Estranho Caso de Angélica,Leonor Silveira,,2000000,2011,6.3
Stephen Milburn Anderson,108118,Chris Hemsworth,46451162010, Comedy | Crime | Thriller,Sean Bean,Ca$h,Victoria Profeta,heist|mortgage|cash|land rover|financial problem,7000000,2010,6.0
Mikael Håfström,105,Li Gong,4468992015, Drama | Mystery | Romance | Thriller,John Cusack,Shanghai,Yun-Fat Chow,shanghai|undercover|murder|triad|criminal,50000000,2015,6.5
Anne Sewitsky,,Joachim Rafaelsen,43002112011, Comedy | Drama,Agnes Kittelsen,Sykt lykkelig,Maibritt Saerens,gay husband|male full frontal nudity|male pubic hair|pubic hair|fellatio,,2011,6.5
Monte Hellman,121,Dominique Swain,40294162011, Romance | Thriller,Tygh Runyan,Road to Nowhere,Shannyn Sossamon,filmmaker|passion|murder|hairy chest|bare chested male,,2011,5.5
Álex de la Iglesia,107,Antonio de la Torre,4002942011, Comedy | Drama,Carlos Areces,The Last Circus,Carolina Bang,clown|sad clown|circus|acrobat|spain,7000000,2010,6.6
David Robert Mitchell,96,Marlon Morton,39001192011, Comedy | Drama | Romance,Claire Sloma,The Myth of the American Sleepover,Amanda Bauer,summer|one night,,2011,6.3
Hans Petter Moland,113,Bjørn Floberg,3754362011, Comedy | Crime | Drama,Stellan Skarsgård,En ganske snill mann,Jorunn Kjellsby,watching tv|awkward sex|loneliness|awkwardness|midget,,2010,7.0
Thorbjørn Christoffersen,87,Nuria Garba,35531222011, Animation | Comedy | Drama | Musical | Thriller,Shark Firestone,The Trouble with Terkel,Marlise Garba-Wright,sixth grader|death threat|bully|alcoholic|3d animation,1000000,2011,7.2
Daniel Vega Vidal,83,Gabriela Velásquez,3187042011, Drama,Bruno Odar,October,Carlos Gassols,,,2010,6.5
Jean-Luc Godard,102,Agatha Couture,31733302011, Drama,Jean-Marc Stehlé,Film socialisme,Mathias Domahidy,palestine|cruise|jew|jewish|film essay,,2010,5.8
Keith Bearden,,Dustin Ingram,31649202011, Comedy | Drama | Romance,Kim Cattrall,Meet Monica Velour,Brian Dennehy,porn star|geek|close up of mouth|flossing teeth|man wearing tidy whities,5000000,2010,5.8
Ed Gass-Donnelly,75,Amy Rutherford,30858122011, Crime | Drama | Thriller,Jill Hennessy,Small Town Murder Songs,Peter Stormare,police|mennonite|murder|police officer|investigation,,2011,5.9
Marcel Rasquin,97,Eliú Armas,29828142012, Drama | Family | Sport,Fernando Moreno,Hermano,Alí Rondón,football|dream|slum|tryout|opportunity,4273248,2010,7.5
Brooks Branch,97,Mira Sorvino,28943212010, Drama,Timothy Hutton,Multiple Sarcasms,Dana Delany,sarcasm|playwright|father daughter relationship,2500000,2010,4.9
Allen Wolf,104,Tim Draxl,2884192010, Drama | Mystery | Thriller,Philip Winchester,In My Sleep,Lacey Chabert,knife|flashback|falling down stairs|policeman|cemetery,1000000,2010,5.6
Mario Van Peebles,95,Tom Skerritt,2701222011, Drama,Taryn Manning,Redemption Road,Michael Clarke Duncan,death of loved one|loss of loved one|loss of father|singer|musician,,2010,5.9
Radu Muntean,99,Mirela Oprisor,2586622011, Drama | Romance,Mimi Branescu,"Marti, dupã Crãciun",Maria Popistasu,labia|christmas tree|infidelity|female rear nudity|bare butt,,2011,7.0
Ola Simonsson,102110,Magnus Börjeson,2437662012, Comedy | Crime | Music | Romance | Thriller,Sanna Persson,Sound of Noise,Johannes Björk,drummer|drumming|police|excavator|vibraphone,4000000,2012,7.3
Marc Meyers,102,Jack Carpenter,2407332011, Drama,Robert Loggia,Harvest,Victoria Clark,summer|war veteran|one word title|independent film,,2011,5.3
David Burton Morris,,McCaleb Burnett,23812252011, Comedy,Elika Portnoy,Immigration Tango,Carlos Leon,green card|friendship|bare chested male,1100000,2010,3.4
Athina Rachel Tsangari,9795,Yorgos Lanthimos,23787222012, Drama | Romance,Ariane Labed,Attenberg,Vangelis Mourikis,male frontal nudity|foosball|death|architect|sexual awakening,,2010,6.2
Brad Anderson,92,Thandie Newton,22197112011, Horror | Mystery | Thriller,Hayden Christensen,Vanishing on 7th Street,John Leguizamo,candle|hospital|detroit michigan|flashlight|sunrise,10000000,2011,4.9
Christopher Smith,102,Sean Bean,2204582011, Action | Adventure | Drama | History | Horror | Mystery,Eddie Redmayne,Black Death,Carice van Houten,bubonic plague|village|forest|monk|black death,,2010,6.4
Ross Nickson,,Jennipher Foster,21882142011, Mystery,Melinda Cohen,Incendiary,Anne-Marie Mahoney,police|dream|roller skate|malibu|kidnapping,10000,2010,7.2
Max Winkler,89,Uma Thurman,21666132011, Comedy | Romance,Michael Angarano,Ceremony,Reece Thompson,love|weekend|party|beach house|wedding,,2011,5.6
James Keach,,Tom Sturridge,20975112011, Drama | Romance,Rachel Bilson,Waiting for Forever,Richard Jenkins,actress|father figure|brother brother relationship|bed|cancer,,2011,6.0
Patrick Hughes,95,Steve Bisley,20960142011, Thriller | Western,Ryan Kwanten,Red Hill,Tommy Lewis,rural setting|aborigine|revenge killing|revenge|small town,,2010,6.4
Dana Adam Shapiro,,Rashida Jones,2020212011, Drama | Romance,Chris Messina,Monogamy,Meital Dohan,obsession|strained relationship|wedding planning|amateur night|prostitute,5000000,2010,5.1
Feo Aladag,119,Nizam Schiller,19631182011, Drama,Sibel Kekilli,Die Fremde,Derya Alabora,family shame|woman's refuge|abusive parent|marital rape|domestic abuse,,2011,7.6
Gary Wheeler,101,Nikki Deloach,19246242010, Drama | Mystery,Matthew Modine,The Trial,Robert Forster,suicide|capital punishment|attorney|verdict|expert witness,,2010,5.5
Jim Mickle,98,Nick Damici,18469292011, Drama | Horror | Sci-Fi,Connor Paolo,Stake Land,Kelly McGillis,road movie|post apocalypse|vampire|canada|vampire hunter,650000,2011,6.5
Drake Doremus,81,Ben York Jones,18117292010, Comedy | Drama,Andrew Dickler,Douchebag,Marguerite Moreau,vegetarian,500000,2010,6.3
Tony Jaa,99,Dan Chupong,14498282011, Action,Tony Jaa,Ong-bak 3,Sarunyu Wongkrachang,meditation|village|duel|fight|warrior,,2011,4.9
Mike Ott,,Cory Zacharia,13927162011, Drama,Atsuko Okatsuka,Littlerock,Rintaro Sawamoto,japanese|punk rock|location in title|one word title|ethnic hatred,,2010,6.3
Mark Ruffalo,96,Mark Ruffalo,1311462011, Drama,Christopher Thornton,Sympathy for Delicious,Laura Linney,faith healing|wheelchair|homeless|disc jockey,,2011,5.8
Tran Anh Hung,133,Rinko Kikuchi,1306862012, Drama | Romance,Ken'ichi Matsuyama,Noruwei no mori,Kiko Mizuhara,1960s|grief|woods|writing a letter|voice over narration,,2010,6.4
Jeremy Morris-Burke,101,Vanessa Morris-Burke,13015152010,,Dan Illian,Jim,Abigail Savage,science,,2010,5.4
Yoav Factor,99,James Callis,12746112012, Comedy | Drama | Family,Timothy Spall,Reuniting the Rubins,Rhona Mitra,,,2011,5.3
Anand Tucker,,Matthew Goode,12561302011, Comedy | Romance,Amy Adams,Leap Year,Adam Scott,tradition|irish|travel|ireland|journey,19000000,2010,6.4
Florin Serban,94,Ada Condeescu,12135112011, Drama,George Pistereanu,"Eu cand vreau sa fluier, fluier",Mihai Constantin,forced sexual contact|penitentiary|hostage|desperation|student,,2010,7.2
Eyad Zahra,,Noureen DeWulf,1117542011, Drama | Music,Bobby Naderi,The Taqwacores,Dominic Rains,islam,,2010,6.1
Anthony Burns,98,Ashley Greene,1110832011, Drama,Shiloh Fernandez,Skateland,Heath Freeman,french kiss|brother sister relationship|roller skating|roller rink|car crash,,2011,5.8
Barry W. Blaustein,79,Sarah Silverman,1090882011, Comedy | Drama,Michael C. Hall,Peep World,Rainn Wilson,secret|expose|book|birthday|rehab,,2011,5.6
Sebastian Gutierrez,,Carla Gugino,10822252011, Comedy | Drama,Joseph Gordon-Levitt,Elektra Luxx,Ermahn Ospina,porn star|virgin mary|twin|lesbian kiss|female protagonist,,2010,5.1
William Monahan,103,Keira Knightley,10484182011, Crime | Drama,Colin Farrell,London Boulevard,Ray Winstone,actress|revenge|love|london underground|paparazzi,25000000,2010,6.2
William Arntz,,Sabrina Revelle,1008782010, Drama,Mike Foy,Ghetto Physics,Nina Daniels,,500000,2010,5.9
Mahamat-Saleh Haroun,92,Diouc Koma,986262011, Drama,Youssouf Djaoro,Un homme qui crie,Emile Abossolo M'bo,hotel|war effort|civil war|swimming champion|pool attendant,,2011,6.8
Michael W. Watkins,88,Silas Weir Mitchell,9730172010, Horror | Thriller,Jason Thompson,Circle,Erin Reese,murder|blood splatter|student|sex scene|female nudity,2000000,2010,3.4
Shane Dax Taylor,105,Kris Kristofferson,9612202011, Drama | Romance,Val Kilmer,Bloodworth,Hilary Duff,tennessee,,2011,6.2
Ric La Monte,96,Michael Berryman,9586132011, Action | Horror | Thriller,J. LaRose,The Tenant,Bill Cobbs,,,2010,3.2
Jeanne Labrune,95,Bouli Lanners,8512282011, Comedy | Drama,Isabelle Huppert,Sans queue ni tête,Sabila Moussadek,prostitute|cigarette smoking|diary|therapy session|transsexual,,2011,5.6
Katie Aselton,,Dax Shepard,830022010, Comedy | Drama,Katie Aselton,The Freebie,Marguerite Phillips,drinking at bar|pillow talk|cafe|jogging|sexless marriage,,2010,5.1
Aleksey Popogrebskiy,130,Sergey Puskepalis,8109112011, Drama,Grigoriy Dobrygin,Kak ya provel etim letom,Igor Chernevich,arctic ocean|ocean|meteorologist|isolation|island,2500000,2011,7.0
Vikramaditya Motwane,134,Sanjay Gandhi,7461302010, Drama,Rajat Barmecha,Udaan,Ronit Roy,engineering college|authoritarian|boarding school|dark hero|disturbed childhood,,2010,8.3
Ryan Piers Williams,92,America Ferrera,7351302010, Drama,Ryan O'Nan,The Dry Land,Wilmer Valderrama,texas|army buddy|hospital|mother|post traumatic stress disorder,1000000,2010,5.7
Marius Holst,116122,Trond Nilssen,716632012, Action | Drama,Benjamin Helstad,Kongen av Bastøy,Stellan Skarsgård,norwegian|island|punishment|escape|starving,54000000,2010,7.5
Dustin Lance Black,111116,Ed Harris,6915182012, Drama,Jennifer Connelly,Virginia,Harrison Gilbertson,mormon|virginia|sheriff|affair|in medias res,,2012,5.5
Jacob Tierney,,Anne-Marie Cadieux,6805122011, Drama | Thriller,Jay Baruchel,Good Neighbors,Diane D'Aquila,serial killer|cat|apartment|police detective|teacher,,2011,5.9
Adam Sherman,88,Kirsten Berman,6051142010, Drama,Joni Barth,Happiness Runs,Mark Boone Junior,commune|hippie commune|hippie|guru|hypnotist,1200000,2010,4.9
Douglas Langway,104,Kevin E. Smith,5980222010, Comedy | Romance,Alex Di Dio,BearCity,Joe Conti,gay|mixed caps in title|one word title|jealousy|twink,,2010,6.0
Vladan Nikolic,93,Jason Robards III,5958212011, Sci-Fi | Thriller,Peter Scanavino,Zenith,Ana Asensio,conspiracy|future|sex|mind game|controversy,,2011,6.2
Stéphanie Chuat,87,Michel Bouquet,581732014, Drama,Florence Loiret Caille,The Little Bedroom,Éric Caravaca,retirement home|piano|pregnant woman|mountain|photograph,200000,2014,6.9
John Alan Simon,111,Jonathan Scarfe,5553272014, Drama | Sci-Fi,Shea Whigham,Radio Free Albemuth,Michael Rothhaar,alternate reality|valis|record store|friend|writer,3600000,2014,5.8
Sergey Loznitsa,127,Vladimir Golovin,5457162011, Adventure | Drama,Viktor Nemets,My Joy,Aleksey Vertkov,madness|corruption|fake cop|trucker|bad cops,,2011,6.9
Casper Andreas,,Marcus Patrick,526452010, Comedy | Drama | Romance,Mindy Cohn,Violet Tendencies,Jesse Archer,gay|gay friend|friend|friendship|monogamy,,2010,6.3
Glenn Berggoetz,,Andrea Rabold,505762013, Thriller,Giovanna Leah,Evil Intent,Jason W. Griffith,,2000,2010,6.9
Michael Greenspan,91,Caroline Dhavernas,482182011, Adventure | Drama | Mystery | Thriller,Adrien Brody,Wrecked,Ryan Robbins,car|thief|memory|washed down stream|drinking from a stream,,2011,5.3
Glenn Berggoetz,,Baird Lefter,4189272014, Action | Comedy,Glenn Berggoetz,To Die Is Hard,Lauren von Engeln,spoof,1500,2010,7.5
David Barker,,Ivan Martin,3883192011, Horror | Thriller,Alexandra Meierhans,Daylight,Michael Godere,,,2011,5.4
Danis Tanovic,113,Mira Furlan,316392012, Comedy | Drama | Romance,Predrag 'Miki' Manojlovic,Cirkus Columbia,Boris Ler,croatia|bombing|civil war|hairdressing|military,,2012,7.3
Baltasar Kormákur,83,Diane Kruger,3030222010, Drama | Thriller,Dermot Mulroney,Inhale,Sam Shepard,male frontal nudity|male pubic hair|pubic hair|organ transplantation|lung transplant,10000000,2010,6.6
Leland Orser,95,Leland Orser,2876272013, Drama,Jeanne Tripplehorn,Morning,Laura Linney,based on short film,,2013,5.8
Zeina Durra,90,José María de Tavira,2832152011, Drama,Élodie Bouchez,The Imperialists Are Still Alive!,Karim Saleh,artist|cab driver|brother|rendition|nightclub,,2010,5.9
Kôji Wakamatsu,85,Keigo Kasuya,210962011, Drama | War,Shinobu Terajima,Kyatapirâ,Emi Masuda,reference to rape of nanking|flashback|propaganda|pubic hair|male rear nudity,120000,2011,6.8
John Doyle,92,Ellen Burstyn,155392011, Drama,Colin Firth,Main Street,Patricia Clarkson,durham north carolina,10000000,2012,4.7
Jonathan Mossek,,Cary Elwes,149482010, Crime | Thriller,Andie MacDowell,As Good as Dead,Frank Whaley,torture|revenge|murder|death|tied up while barefoot,,2010,5.2
Chris Nolan,,Drew Seeley,1380302012, Musical,Lucas Grabeel,I Kissed a Vampire,Adrian Slade,vampire,,2012,4.2
Tomasz Thomson,95,Thomas Wodianka,1125282012, Comedy | Crime,Jürgen Rißmann,Snowman's Land,Reiner Schöne,,,2010,6.1
John Landis,91,Tom Wilkinson,94792011, Comedy | Thriller,Bill Bailey,Burke and Hare,Michael Smiley,19th century|murderer|black comedy|grave robbing|jail cell,10000000,2011,6.2
Olivier Masset-Depasse,90,Alexandre Gontcharov,404252011, Drama,Anne Coesens,Illégal,Milo Masset-Depasse,deportation|detention center|police|russian|belgium,,2011,6.8
Srdjan Spasojevic,104102,Sergej Trifunovic,, Horror | Mystery | Thriller,Srdjan 'Zika' Todorovic,Srpski film,Jelena Gavrilovic,snuff film|graphic violence|controversy|sexual violence|pornographer,,2012,5.2
Julio Medem,109,Natasha Yarovenko,, Drama | Romance,Elena Anaya,Habitación en Roma,Enrico Lo Verso,lesbianism|room|hotel|hotel room|bed,,2010,6.2
Dick Maas,85,Bert Luppes,, Horror,Egbert Jan Weeber,Sint,Caro Lenssen,saint nicholas|zwarte piet|christmas horror|full moon|bishop,,2011,5.6
Paul Scheuring,96,Cam Gigandet,, Drama | Thriller,Adrien Brody,The Experiment,Forest Whitaker,control|psychological study|prisoner|guard|head smashed on concrete,21800000,2010,6.4
Jeong-beom Lee,119,Sae-ron Kim,, Action | Crime | Thriller,Bin Won,The Man from Nowhere,Tae-hoon Kim,revenge|drugs|pawnshop|police|drug trafficking,,2010,7.8
Isaac Florentine,,Mykel Shannon Jenkins,, Action | Crime | Drama | Sport,Scott Adkins,Undisputed 3: Redemption,Mark Ivanir,prison|tournament|fight|prison fight|taekwondo,3000000,2010,7.5
Fernando González Molina,118,María Valverde,, Drama | Romance,Mario Casas,Three Steps Above Heaven,Álvaro Cervantes,young people|fight|wet jeans|young adult|rebellious son,,2010,7.1
Gregor Jordan,97,Carrie-Anne Moss,, Drama | Thriller,Samuel L. Jackson,Unthinkable,Michael Sheen,torture|interrogation|muslim|electric shock|torture device,15000000,2010,7.1
Benedek Fliegauf,111,Matt Smith,, Drama | Romance | Sci-Fi,Eva Green,Womb,Lesley Manville,love|clone|male nudity|virginity|medical ethics,3660000,2011,6.4
Tom Seidman,98,Madeline Vail,, Drama | Family,Sophie Bolen,The Christmas Bunny,Colby French,rabbit|christmas|michigan|animal in title|farm,250000,2010,6.1
Stuart Beattie,,Rachel Hurd-Wood,, Action | Adventure | Drama,Caitlin Stasey,"Tomorrow, When the War Began",Lincoln Lewis,military|camping|small town|teenager|b movie,25000000,2012,6.2
Dwight H. Little,87,Kelly Overton,, Action | Crime | Drama | Sci-Fi | Thriller,Jon Foo,Tekken,Cary-Hiroyuki Tagawa,based on video game|death|slum|combat|fighter,30000000,2010,4.8
Géla Babluani,91,Alice Barrett,, Drama | Thriller,Sam Riley,13,Gaby Hoffmann,flashback|new york|electrician|cell phone|ohio,,2010,6.1
John Carpenter,89,Mamie Gummer,, Horror,Amber Heard,The Ward,Danielle Panabaker,ghost|therapy|farmhouse|nurse|shower,10000000,2011,5.6
Andrew Traucki,,Gyton Grantley,, Horror | Thriller,Damian Walshe-Howling,The Reef,Adrienne Pickering,shark|great white shark|underwater|boat|killing an animal,,2011,5.8
Michael Feifer,90,Dean Cain,, Comedy,Emmanuelle Vaugier,A Nanny for Christmas,Richard Ruccolo,christmas,2000000,2010,5.4
Marcos Efron,91,Odette Annable,, Crime | Horror | Mystery | Thriller,Amber Heard,And Soon the Darkness,Karl Urban,argentina|torture|finding friend|missing friend|can't trust anyone,,2011,5.2
James Nguyen,105,Whitney Moore,, Horror | Romance | Thriller,Alan Bagh,Birdemic: Shock and Terror,Tippi Hedren,birds|unintentionally funny|cult film|bird attack|punctuation in title,10000,2010,1.8
Nicole Conn,111,Traci Dinwiddie,, Drama | Romance,Necar Zadegan,Elena Undone,Gary Weeks,pastor|lesbian sex|author|religion|church,,2010,6.4
Qaushiq Mukherjee,85,Joyraj Bhattacharya,, Drama,Anubrata Basu,Gandu,Rii,male masturbation|male frontal nudity|erection|penis|explicit sex,,2010,5.9
Måns Mårlind,112,Jonathan Rhys Meyers,, Horror | Mystery | Thriller,Julianne Moore,6 Souls,Jeffrey DeMunn,murder|multiple personality|death|psychiatrist|soul,22000000,2013,6.1
Luc Besson,107,Mathieu Amalric,, Action | Adventure | Fantasy | Mystery,Louise Bourgoin,Les aventures extraordinaires d'Adèle Blanc-Sec,Gilles Lellouche,pterodactyl|ramses ii|guillotine|louvre|tomb,25000000,2010,6.3
Noël Mitrani,86,Laurent Lucas,, Drama | Thriller,Alexis Bledel,The Kate Logan Affair,Noémie Godin-Vigneau,policewoman|partial female nudity|girl stripped down to bra|black bra|motel,,2011,4.8
Mitch Glazer,94,Megan Fox,, Drama | Fantasy | Romance,Mickey Rourke,Passion Play,Bill Murray,angel|gangster|wings|breasts|female nudity,8000000,2011,5.0
Lisa Langseth,97,Samuel Fröler,, Drama,Alicia Vikander,Till det som är vackert,Josephine Bauer,fellatio|sex|female nudity|mozart's requiem|mozart,14700000,2010,7.0
Hong-jin Na,157140,Yun-seok Kim,, Crime | Drama | Thriller,Jung-woo Ha,Hwanghae,Sung-ha Jo,female nudity|sex|illegal immigrant|gore|violence,,2011,7.4
Robert Lieberman,79,Jesse Metcalfe,, Horror | Thriller,Erika Christensen,The Tortured,Bill Lippincott,torture|revenge|child murder|husband wife relationship|kidnapping,8500000,2012,5.5
Darren Lynn Bousman,112,Jaime King,, Horror | Thriller,Rebecca De Mornay,Mother's Day,Shawn Ashmore,doctor|sadistic horror|vomiting|crying man|slasher,11000000,2011,6.3
Stephen Hopkins,1803120120,Brana Bajic,, Crime | Drama | Mystery | Thriller,Lorraine Ashbourne,Thorne: Sleepyhead,Trinity Barden,serial killer|tv mini series|british|locked in syndrome|based on book,,2010,6.8
Noel Clarke,117,Tamsin Egerton,, Crime | Thriller,Emma Roberts,4.3.2.1.,Ophelia Lovibond,upskirt|loss of virginity|diamonds|white panties|panties,4600000,2010,5.9
Fernanda Cardoso,83,Sarah Stouffer,, Drama,Allison McAtee,Bloomington,Katherine Ann McGregor,college|bisexual|city in title|dog|secret relationship,,2010,6.1
Michael Goldbach,,Reece Thompson,, Drama | Romance,Kat Dennings,Daydream Nation,Andie MacDowell,small town|high school|sexual relationships|serial killer|stoner,,2011,6.4
Richard Berry,117,Kad Merad,, Action | Crime | Thriller,Jean Reno,L'immortel,Jean-Pierre Darroussin,left for dead|mobster|revenge|parking garage|marseille,18000000,2010,6.7
Pascal Franchot,95,Alexia Fast,, Drama | Thriller,Britt Robertson,Triple Dog,Scout Taylor-Compton,peace of mind|feelings of guilt|truth or dare|teenage girl|suicide,,2010,6.0
Ricky Gervais,95,Felicity Jones,, Comedy | Drama,Christian Cooke,Cemetery Junction,Tom Hughes,railway station|police officer|coming of age|fight|jail,,2010,6.9
Guillem Morales,118,Lluís Homar,, Horror | Mystery | Thriller,Belén Rueda,Los ojos de Julia,Pablo Derqui,twin sisters|suicide|sister sister relationship|poor eyesight|blindness,,2010,6.7
Max Giwa,,Richard Winsor,, Drama | Music | Romance,Nichola Burley,StreetDance 3D,Ukweli Roach,dance|street dance|ballet|ballet dancer|kiss,3500000,2010,5.9
Silvio Soldini,126,Pierfrancesco Favino,, Drama | Romance,Alba Rohrwacher,Come Undone,Teresa Saponangelo,explicit sex|male rear nudity|male frontal nudity|olive|husband wife relationship,,2010,6.2
Tracy Trost,110,Muse Watson,, Comedy | Drama | Family,Catherine Mary Stewart,A Christmas Snow,Cameron Ten Napel,christmas|pain|blizzard|forgiveness|hurt,1000000,2011,6.0
David A.R. White,85,Steve Borden,, Drama,Bruce Marchiano,The Encounter,Jaci Velasquez,diner|depiction of god|christian film|faith|flashback,,2011,7.0
Josh Reed,80,Krew Boylan,, Horror | Thriller,Zoe Tuckwell-Smith,Primal,Lindsay Farris,cave|cave painting|group of friends|skinny dipping|tentacle,,2010,4.9
Michael Morrissey,,Zulay Henao,, Action | Crime | Drama | Thriller,Caleb Steinmeyer,Boy Wonder,Bill Sage,criminal|vigilante|flat tire|pimp|homicide,,2010,6.9
Michael Rowe,94,Gustavo Sánchez Parra,, Drama | Romance,Mónica Del Carmen,Año bisiesto,Armando Hernández,male full frontal nudity|shaving of vagina|hand job|unsimulated sex|masturbation,,2011,6.0
James Rabbitts,94,Freya Stafford,, Crime | Horror | Mystery | Thriller,Tabrett Bethell,The Clinic,Andy Whitfield,two word title|ice bath|child abduction|based on true story,,2010,5.4
Jalal Merhi,90,Lauren Cohan,, Action | Adventure | Mystery,Sam Heughan,Young Alexander the Great,Christopher Cazenove,king|coming of age|alexander the great|ancient greece|character name in title,,2010,6.6
Joseph Guzman,91,David Castro,, Action | Comedy | Thriller,Asun Ortega,Nude Nuns with Big Guns,Perry D'Marco,clergy|nun|death|vengeance|motorcycle gang,85000,2010,3.9
Steven Silver,,Malin Akerman,, Biography | Drama | History,Ryan Phillippe,The Bang Bang Club,Taylor Kitsch,true life|photographer|south africa|apartheid|media,,2011,7.0
Guy Moshe,124,Demi Moore,, Action | Drama | Fantasy | Thriller,Josh Hartnett,Bunraku,Woody Harrelson,revenge|army|bartender|drifter|reflection in a pair of glasses,25000000,2011,6.2
Cody Cameron,,Nika Futterman,, Animation | Adventure | Comedy | Family,Matthew J. Munn,Open Season 3,Maddie Taylor,circus|cgi animation|artist|duck|dancing bear,,2011,5.2
Hideo Nakata,97,Imogen Poots,, Drama | Thriller,Aaron Taylor-Johnson,Chatroom,Matthew Beard,psychopath|suspected paedophile|internet|deception|suicide,,2010,5.6
Michael Lander,90,Ellen Page,, Drama | Thriller,Cillian Murphy,Peacock,Susan Sarandon,bank|nebraska|train|bank clerk|breakfast,,2010,6.3
Benjamin Ross,120,Jaleh Alp,, Crime | Drama | Mystery | Thriller,Joe Absolom,Thorne: Scaredycat,Freddie Annobil-Dodoo,,,2010,6.6
Luis Estrada,145,Joaquín Cosio,, Action | Comedy | Crime | Drama,Damián Alcázar,El infierno,Ernesto Gómez Cruz,organized crime|mexico|black comedy|violence|mafia,,2010,7.8
Kim Chapiron,91,Shane Kippel,, Drama,Adam Butcher,Dog Pound,Mateo Morales,teenage boy|male nudity|juvenile delinquent|strip search|pubic hair,,2010,7.0
Herman Yau,100,Yi Huang,, Action | Biography | Drama | History | Sport,Yu-Hang To,The Legend Is Born: Ip Man,Biao Yuen,wing chun|master|hand to hand combat|asian|tai chi,,2010,7.1
Antony Cordier,103,Élodie Bouchez,, Romance,Marina Foïs,Four Lovers,Roschdy Zem,female nudity|ass licking|sex with food|female full frontal nudity|female frontal nudity,,2012,5.6
Mat Whitecross,115,Tom Hughes,, Biography | Drama | Music,Andy Serkis,Sex & Drugs & Rock & Roll,Clifford Samuel,flashbacks|hallucination|drug abuse|defecating in pyjamas|boarding school,2000000,2010,6.6
Aleksandr Shapiro,,Rinat Khayrullin,, Drama,Aleksey Gorbunov,PorNO,Anton Komyakhov,,,2010,6.9
Matt Eskandari,90,Bob Bancroft,, Horror | Thriller,Stephen Weigand,Victim,Brendan Kelly,roast beef|electric prod|vengeance|reenactment|rape,1000000,2010,6.4
Chris Shadley,9883,William Lee Scott,, Crime | Drama | Horror | Mystery | Thriller,Melissa Joan Hart,Nine Dead,John Terry,gun|connection|death|betrayal|car,2000000,2010,5.5
Tony Krantz,101,Thomas Kretschmann,, Action | Mystery | Thriller,Antonio Banderas,The Big Bang,William Fichtner,male nudity|female nudity|higgs boson|particle physics|speed of light,17000000,2011,5.5
Matt Thompson,102,Kent Moran,, Drama | Music | Romance,Alexia Rasmussen,Listen to Your Heart,Cybill Shepherd,hearing impaired|sign language|manhattan new york city|illness|deafness,,2011,7.2
Miguel Ángel Vivas,,Manuela Vellés,, Horror | Thriller,Fernando Cayo,Secuestrados,Ana Wagener,girl in panties|home invasion|one word title|blood splatter|murder of family,,2011,6.4
Bryan Goluboff,94,Zoë Kravitz,, Comedy | Drama | Romance,Ezra Miller,Beware the Gonzo,Griffin Newman,newspaper|revolution|underground newspaper|nerd|misfit,,2011,6.4
Kaare Andrews,90,Julianna Guill,, Horror | Mystery | Sci-Fi | Thriller,Jessica Lowndes,Altitude,Ryan Donowho,supernatural|plane|cutting a rope|time travel|fear of flying,,2010,4.9
Andrew Hull,,Anna Skellern,, Horror,Eoin Macken,Siren,Tereza Srbová,island|engine trouble|reunited lovers|male rear nudity|male nudity,,2011,3.6
Stevan Mena,,Alexandra Daddario,, Crime | Horror | Thriller,Michael Biehn,Bereavement,Brett Rickaby,uncle|insensitivity to pain|scene after end credits|child murder|murder of family,3600000,2010,5.1
Jon Knautz,85,Cindy Sampson,, Horror,Aaron Ashmore,The Shrine,Meghan Heffern,village|poland|journalist|escape|bloodshed,1500000,2010,5.6
Jeremy Sims,122,Harrison Gilbertson,, Drama | History | War,Brendan Cowell,Beneath Hill 60,Steve Le Marquand,tunnel|ends with biographical notes|ends with historical notes|blue clay|diversion,9000000,2010,7.1
Michael Steiner,110,Nicholas Ofczarek,, Horror | Mystery,Roxane Mesquida,Sennentuntschi,Andrea Zogg,mountain|murder|femme fatale|character name in title|male frontal nudity,,2010,6.6
Nanouk Leopold,97,Dragan Bakema,, Drama | Romance,Sandra Hüller,Brownian Movement,Sabine Timoteo,cheating wife|india|very little dialogue|written by director|family relationships,,2011,4.8
Luc Besson,101,Ron Crawford,, Animation | Adventure | Family | Fantasy,Mia Farrow,Arthur 3: la guerre des deux mondes,Robert Stanton,hero|electric train|third part|princess|kiss,65000000,2010,5.5
