director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
István Szabó,104,Michael Gambon,773904912005, Comedy | Drama | Romance,Annette Bening,Being Julia,Maury Chaykin,revenge|marriage|open marriage|social climber|diva,18000000,2005,7.1
Michael Schultz,,T.D. Jakes,6879730192004, Drama,Kimberly Elise,Woman Thou Art Loosed,Michael Boatman,bishop|poverty|abuse|flashback|death,,2004,6.9
Jonathan Frakes,95,Anthony Edwards,6768055202004, Action | Adventure | Comedy | Family | Sci-Fi,Bill Paxton,Thunderbirds,Ben Kingsley,island|rescue|astronaut|the hood|lady penelope,57000000,2004,4.2
Charles Dance,104103,Maggie Smith,6759422282005, Drama | Music | Romance,Judi Dench,Ladies in Lavender,Daniel Brühl,suspicion|russian|violinist|cornwall|violin,,2005,7.1
Gurinder Chadha,111122,Aishwarya Rai Bachchan,6601079202005, Comedy | Drama | Musical | Romance,Martin Henderson,Bride & Prejudice,Nadira Babbar,travel|jane austen|india|london england|bollywood,7000000,2005,6.2
Danny Boyle,98,James Nesbitt,6583149262005, Comedy | Crime | Drama | Family,Alex Etel,Millions,Daisy Donovan,euro|train|robbery|money|saint,,2005,7.0
Joshua Marston,101,Guilied Lopez,651719852004, Crime | Drama,Catalina Sandino Moreno,Maria Full of Grace,Orlando Tobón,drug mule|stomach|money|colombian|colombia,3000000,2004,7.5
Timothy Björklund,,Shaun Fleming,649135022004, Animation | Family | Comedy | Fantasy | Musical,Nathan Lane,Teacher's Pet,David Ogden Stiers,dog|teacher|school|mad scientist|florida,10000000,2004,5.8
George Armitage,88,Morgan Freeman,6471394122004, Comedy | Crime,Owen Wilson,The Big Bounce,Gary Sinise,surfer|judge|breasts|female nudity|consensual sex,50000000,2004,4.9
Jean-Pierre Jeunet,133,Gaspard Ulliel,6167817252005, Drama | Mystery | Romance | War,Audrey Tautou,A Very Long Engagement,Jodie Foster,no man's land|soldier|girl|death|court martial,47000000,2005,7.7
Kevin Spacey,118,Kate Bosworth,6144806182005, Biography | Drama | Music | Musical,Kevin Spacey,Beyond the Sea,John Goodman,sandra dee|bobby darin|career|marriage|love,23000000,2004,6.7
Charles S. Dutton,110,Omar Epps,588150422004, Biography | Drama | Romance | Sport,Meg Ryan,Against the Ropes,Charles S. Dutton,boxer|boxing|boxing manager|directed by co star|boxing arena,39000000,2004,5.3
Richard Linklater,80,Julie Delpy,5792822222004, Drama | Romance,Ethan Hawke,Before Sunset,Vernon Dobtcheff,simultaneity|lost relationship|enduring relationship|brief encounter|connection,2700000,2004,8.0
Pieter Jan Brugge,95,Willem Dafoe,576387582004, Drama | Mystery | Thriller,Robert Redford,The Clearing,Helen Mirren,fbi|ransom|forest|marriage|negotiation,,2004,5.9
Ernest R. Dickerson,88,David Arquette,564457542004, Action | Crime | Drama | Thriller,DMX,Never Die Alone,Michael Ealy,drug dealer|kingpin|death|retribution|blood splatter,3000000,2004,5.7
Oliver Hirschbiegel,156178,Alexandra Maria Lara,5501940102005, Biography | Drama | History | War,Bruno Ganz,Downfall,Ulrich Matthes,hitler|bunker|nazi|third reich|execution,13500000,2005,8.3
Pedro Almodóvar,106,Fele Martínez,5211842222005, Crime | Drama | Mystery | Romance | Thriller,Gael García Bernal,Bad Education,Javier Cámara,sexual abuse|pubic hair|pederasty|masturbation|sex with a priest,5000000,2005,7.5
Jonathan Glazer,100,Cameron Bright,500588372005, Drama | Mystery | Romance | Thriller,Nicole Kidman,Birth,Lauren Bacall,boy|widow|death|dead husband|birthday,20000000,2004,6.1
Jay Chandrasekhar,104119,Bill Paxton,499215922004, Comedy | Horror | Thriller,Jay Chandrasekhar,Club Dread,Kevin Heffernan,island|serial killer|resort|beach|party,8600000,2004,5.6
Laurence Dunmore,114,Samantha Morton,4829497142006, Drama | Romance,Johnny Depp,The Libertine,John Malkovich,earl|poet|charles ii|mistress|ambassador,,2006,6.4
Hayao Miyazaki,119,Takuya Kimura,4710455302005, Animation | Adventure | Family | Fantasy,Chieko Baishô,Howl's Moving Castle,Tatsuya Gashûin,steampunk|anime|castle|witch|demon,24000000,2005,8.2
Renny Harlin,106105101,LL Cool J,447623582005, Crime | Horror | Mystery | Thriller,Val Kilmer,Mindhunters,Christian Slater,training|group|serial killer|fbi|island,27000000,2005,6.4
David Mamet,102,Derek Luke,435774592004, Action | Crime | Drama | Mystery | Thriller,Val Kilmer,Spartan,William H. Macy,white slavery|harvard|bordello|secret agent|investigation,19250000,2004,6.6
Sergio Arau,100,Tony Abatemarco,4175179192004, Comedy | Drama | Fantasy | Mystery,Caroline Aaron,A Day Without a Mexican,Melinda Allen,mexican|musician|border|state senator|senator,1500000,2004,4.7
Tod Williams,111,Kim Basinger,383555182004, Comedy | Drama,Jeff Bridges,The Door in the Floor,Jon Foster,female removes her clothes|black panties|female pubic hair|female full frontal nudity|bra and panties,,2004,6.7
Woody Allen,99,Vinessa Shaw,3825351172005, Comedy | Drama | Romance,Will Ferrell,Melinda and Melinda,Chiwetel Ejiofor,actor|restaurant|filmmaker|dinner party|party,,2005,6.5
Joe Camp,,Chris Kendrick,3785401152004, Drama | Family,Nick Whitaker,Benji: Off the Leash!,Nate Bynum,benji|dog|leash|dog movie|animal actor,,2004,4.5
Mike Leigh,125,Jim Broadbent,3753806252005, Crime | Drama,Imelda Staunton,Vera Drake,Heather Craney,1950s|neighbor|miscarriage|tailor|pregnancy,11000000,2005,7.7
Michael Radford,131,Joseph Fiennes,3752725202005, Drama | Romance,Al Pacino,The Merchant of Venice,Lynn Collins,jew|merchant|pound of flesh|loan|debt,18000000,2005,7.1
Christophe Barratier,97,François Berléand,3629758202005, Drama | Music,Gérard Jugnot,The Chorus,Jean-Baptiste Maunier,boy|school|teacher|boarding school|choir,5500000,2004,7.9
Russell Holt,,Eric Johnson,3347439132005, Romance | Drama,Sam Hennings,The Work and the Glory,Alexander Carroll,mormon church|sibling rivalry|baptism|1830s|intolerance,7500000,2005,6.9
Yash Chopra,192,Preity Zinta,2921738142005, Drama | Musical | Romance,Shah Rukh Khan,Veer-Zaara,Rani Mukerji,pakistan|stranded|rescue|prison|fair,7000000,2004,7.9
Robert C. Ramirez,73,Cree Summer,2831130212004, Animation | Family,John Ritter,Clifford's Really Big Movie,Kel Mitchell,vizsla|red|movie in title|cartoon dog|dog,70000,2004,5.5
Eytan Fox,103,Knut Berger,271273622005, Drama | Mystery | Thriller,Lior Ashkenazi,Walk on Water,Caroline Peters,israeli|suicide|nazi|israel|tourist,,2005,7.4
Rowdy Herrington,129128,Claire Forlani,2694071182004, Biography | Drama | Romance | Sport,Jim Caviezel,Bobby Jones: Stroke of Genius,Jeremy Northam,golf|temper|competition|five word title|colon in title,,2004,6.7
Matthew Vaughn,105,Sienna Miller,2338695122005, Crime | Drama | Thriller,Daniel Craig,Layer Cake,Michael Gambon,drugs|cocaine|pills|serbian|cake,4000000,2005,7.4
Patrice Leconte,,Fabrice Luchini,2106677192004, Drama | Romance | Thriller,Sandrine Bonnaire,Confidences trop intimes,Michel Duchaussoy,psychiatrist|secret|marriage|motorcycle|sculpture class,,2004,7.1
Alejandro Amenábar,125,Belén Rueda,2086345132005, Biography | Drama | Romance,Javier Bardem,The Sea Inside,Lola Dueñas,lawyer|euthanasia|sailor|freedom|dignity,10000000,2005,8.1
John Curran,101,Laura Dern,2037545222004, Drama | Romance,Mark Ruffalo,We Don't Live Here Anymore,Peter Krause,infidelity|foursome|cheating|love quadrangle|extramarital affair,3000000,2004,6.4
Agnès Jaoui,110,Jean-Pierre Bacri,1736499122005, Comedy | Drama | Music | Romance,Marilou Berry,Look at Me,Agnès Jaoui,writer|friend|concert|weight|teacher,,2005,6.9
Timur Bekmambetov,114104,Vladimir Menshov,1487477282006, Fantasy | Thriller,Konstantin Khabenskiy,Nochnoy dozor,Mariya Poroshina,mother son relationship|battle|vampire|supernatural power|bridge,4200000,2006,6.5
Gidi Dar,90,Michal Bat-Sheva Rand,1397999132006, Drama,Shuli Rand,Ha-Ushpizin,Shaul Mizrahi,guest|escaped convict|holiday|jewish|jerusalem,,2005,7.4
Shona Auerbach,105,Jack McElhone,134089112005, Drama | Romance,Emily Mortimer,Dear Frankie,Gerard Butler,stranger|letter|seaside|dock|boy,,2005,7.8
John Waters,8984,Chris Isaak,133966852004, Comedy,Tracey Ullman,A Dirty Shame,Selma Blair,lust|prostitute|go go dancer|male pubic hair|nudist,15000000,2004,5.1
Ashutosh Gowariker,195,Gayatri Joshi,122324042005, Drama,Shah Rukh Khan,Swades,Kishori Balal,india|village|nasa|postmaster|childhood nanny,,2004,8.3
Pierre Morel,84,David Belle,1197786252006, Action | Crime | Thriller,Cyril Raffaelli,District B13,Tony D'Amario,bomb|undercover cop|police|gang|sister,12000000,2006,7.2
Alice Wu,9196,Michelle Krusiec,1186323232005, Comedy | Drama | Romance,Joan Chen,Saving Face,Lynn Chen,lesbian love|mother daughter relationship|chinese american|chinese|surgeon,,2005,7.5
Scott S. Anderson,,Kirby Heyborne,1163450152004, Comedy | Drama,K.C. Clyde,The Best Two Years,Cameron Hopkin,missionary|mormon|mormon missionary|netherlands|windmill,,2004,7.6
Je-kyu Kang,140148,Bin Won,1110186102004, Action | Drama | War,Dong-gun Jang,Tae Guk Gi: The Brotherhood of War,Eun-ju Lee,korean war|korea|1950s|archeologist|soldier,12800000,2004,8.1
Brad Anderson,10194,Jennifer Jason Leigh,1082044252005, Drama | Thriller,Christian Bale,The Machinist,Aitana Sánchez-Gijón,insomnia|urban gothic|alienation|paranoia|conscience,5000000,2004,7.7
Michael Mayer,97,Dallas Roberts,1029017222004, Drama | Romance,Colin Farrell,A Home at the End of the World,Robin Wright,new york city|hugging|hand job|long hair|two men one woman,6500000,2004,6.8
John Sayles,128,Thora Birch,1017376222004, Comedy | Drama | Mystery | Thriller,Chris Cooper,Silver City,Maria Bello,campaign|corpse|colorado|private detective|investigation,5000000,2004,6.1
Pawel Pawlikowski,86,Emily Blunt,99223852005, Drama | Romance,Natalie Press,My Summer of Love,Paddy Considine,summer|voyeurism|female frontal nudity|lesbian relationship|yorkshire,1700000,2005,6.8
Mamoru Oshii,100,Atsuko Tanaka,924482292004, Animation | Drama | Sci-Fi | Thriller,Akio Ôtsuka,Ghost in the Shell 2: Innocence,Tamio Ôki,cyborg|section 9|detective|adult animation|gun,,2004,7.6
Michael McGowan,98,Campbell Scott,795126282005, Comedy | Drama | Sport,Adam Butcher,Saint Ralph,Jennifer Tilly,boston marathon|marathon|running|miracles|coma,6000000,2005,7.6
Richard Eyre,106,Claire Danes,776691262004, Drama,Billy Crudup,Stage Beauty,Rupert Everett,theatre|actor|gender|gay|duke of buckingham,,2004,7.2
Farhan Akhtar,186,Hrithik Roshan,752344232004, War | Drama | Romance,Amitabh Bachchan,Lakshya,Preity Zinta,army|military academy|mountain|basic training|terrorist,300000000,2004,7.9
Niels Mueller,95,Naomi Watts,697759252005, Biography | Crime | Drama | History | Thriller,Sean Penn,The Assassination of Richard Nixon,Don Cheadle,pilot|office furniture salesman|business|assassination|bank,,2004,7.0
Gregg Araki,105107,Joseph Gordon-Levitt,697181292005, Drama,Brady Corbet,Mysterious Skin,Elisabeth Shue,gay male prostitute|male hustler|loss of innocence|buried memories|man boy relationship,,2005,7.7
Hirokazu Koreeda,141141,Ayu Kitaura,683575242005, Drama,Yûya Yagira,Nobody Knows,Hiei Kimura,boy|neglect|malnutrition|japan|child abandonment,,2004,8.1
Kevin Willmott,89,Renee Patrick,671122302006, Comedy | Drama | War,Greg Kirsch,C.S.A.: The Confederate States of America,Molly Graham,american|tv commercial|confederate states of america|civil war|american civil war,,2005,6.4
Robert Zemeckis,100,Chris Coppola,665426282012, Animation | Adventure | Family | Fantasy | Musical,Tom Hanks,The Polar Express,Michael Jeter,boy|north pole|christmas|christmas eve|train,165000000,2004,6.6
Jacob Estes,90,Ryan Kelley,603943102004, Crime | Drama,Rory Culkin,Mean Creek,Scott Mechlowicz,bully|friend|boat|river|dare,500000,2004,7.3
Ian Iqbal Rashid,91,Kris Holden-Ried,56453532004, Drama | Comedy | Romance,Jimi Mistry,Touch of Pink,Suleka Mathew,muslim|visit|wedding|england|canadian,,2004,6.6
Todd Solondz,100,Ellen Barkin,55336892005, Comedy | Drama,Jennifer Jason Leigh,Palindromes,Stephen Adly Guirgis,suburb|kansas|new jersey|misanthrope|misanthropy,,2005,6.8
Omar Naim,95,Jim Caviezel,54803952004, Action | Sci-Fi | Thriller,Robin Williams,The Final Cut,Mira Sorvino,memory|microchip|death|memory implant|implant,,2004,6.2
André Téchiné,100,Gérard Depardieu,540400222006, Drama | Romance,Catherine Deneuve,Changing Times,Gilbert Melki,twin|marriage|morocco|first love|tangier morocco,,2004,6.2
Jeff Nathanson,93,Alec Baldwin,463730122004, Comedy | Romance,Matthew Broderick,The Last Shot,Toni Collette,urination|fbi|undercover|sting operation|movie producer,,2004,5.7
Hans Petter Moland,,Bai Ling,44261272005, Drama,Damien Nguyen,The Beautiful Country,Dang Quoc Thinh Tran,texas|saigon|ship|china|abuse of power,6000000,2004,7.5
Shane Carruth,77,David Sullivan,424760172004, Drama | Sci-Fi | Thriller,Shane Carruth,Primer,Casey Gooden,changing the future|nonlinear timeline|invention|time travel|independent film,7000,2005,7.0
Katsuhiro Ôtomo,126103,Patrick Stewart,410388152005, Animation | Action | Adventure | Sci-Fi | Thriller,Anna Paquin,Suchîmubôi,Alfred Molina,steam|ball|inventor|19th century|boy,2127519898,2005,6.9
John Duigan,121,Stuart Townsend,398179312004, Drama | Romance | War,Charlize Theron,Head in the Clouds,Penélope Cruz,girl in panties|female frontal nudity|lingerie slip|women dancing together|striptease,,2004,6.6
Sally Potter,100100,Simon Abkarian,396035232005, Drama | Romance,Joan Allen,Yes,Sam Neill,restaurant|lebanese|loss|muslim|beach,1000000,2005,6.9
Susanne Bier,117,Nikolaj Lie Kaas,384982122005, Drama | War,Ulrich Thomsen,Brødre,Connie Nielsen,afghanistan|prisoner|husband wife relationship|mental breakdown|gun,,2004,7.6
Eran Riklis,97,Makram Khoury,375574232006, Comedy | Drama,Hiam Abbass,The Syrian Bride,Clara Khoury,syria|border|political activist|wedding|russian woman,,2004,7.5
David Duchovny,96,Téa Leoni,37108162005, Comedy | Drama,David Duchovny,House of D,Robin Williams,artist|butchery|catholic school|catholic|friend,6000000,2005,7.0
Robert Harmon,80,Rhona Mitra,367027272004, Action | Crime | Thriller,Jim Caviezel,Highwaymen,Frankie Faison,girl in bra and panties|hit and run|headlights|death|murder,,2004,5.7
Spike Lee,138,Kerry Washington,365134102004, Comedy | Drama,Anthony Mackie,She Hate Me,Ellen Barkin,lesbian|male rear nudity|male nudity|male frontal nudity|lesbian kiss,8000000,2004,5.3
Roger Michell,100,Daniel Craig,358262182005, Drama | Mystery | Romance | Thriller,Rhys Ifans,Enduring Love,Samantha Morton,balloon|field|accident|boy|rope,,2004,6.4
Kunal Kohli,,Rani Mukerji,348149282004, Drama | Romance | Comedy | Musical,Saif Ali Khan,Hum Tum,Kiron Kher,love|kiss|cartoonist|widow|james bond imitation,,2004,7.1
Josh Sternfeld,90,Aaron Stanford,31922882005, Drama,Anthony LaPaglia,Winter Solstice,Mark Webber,florida|gardener|widower|neighbor|anger,,2005,6.2
Lucrecia Martel,106,Carlos Belloso,30412412005, Drama,Mercedes Morán,The Holy Girl,Alejandro Urdapilleta,hotel|16 year old|doctor|tinnitus|title directed by female,1400000,2004,6.7
Leslie Small,,Kellita Smith,30299052004, Comedy | Romance,Mo'Nique,Hair Show,Gina Torres,hair stylist|female protagonist|beauty salon,,2004,5.0
Sebastián Cordero,10898,Alfred Molina,299261282005, Crime | Drama | Thriller,John Leguizamo,Cronicas,Leonor Watling,serial killer|ecuador|interview|latino american|childbirth,,2006,6.9
Hugh Wilson,105,Shawn Salinas,29379342004, Drama | Sport,Harry Connick Jr.,Mickey,Michelle Johnson,little league|new identity|irs|arrest|arrest of father,6000000,2004,6.8
Arnaud Desplechin,,Geoffrey Carey,28959222005, Comedy | Drama | Romance,Emmanuelle Devos,Kings & Queen,Thierry Bosc,musician|grenoble|escape|secret|businessman,,2004,7.2
Dominic Harari,93,Marian Aguilera,28299862006, Comedy | Romance,Guillermo Toledo,Seres queridos,María Botto,belly dancing|jewish|wrapped in a towel|sitting on the floor|dancing on a table,,2004,6.9
Mani Ratnam,161172,Abhishek Bachchan,280100282004, Action | Adventure | Crime | Drama,Ajay Devgn,Yuva,Rani Mukerji,goon|youth leader|election|bridge|railway station,100000000,2004,7.5
Kar-Wai Wong,129,Ziyi Zhang,26148192005, Drama | Romance | Sci-Fi,Tony Leung Chiu-Wai,2046,Faye Wong,number in title|train|woman slaps man|woman slaps a man|written by director,12000000,2004,7.5
Bahman Ghobadi,989792,Avaz Latif,256822242005, Drama | War,Soran Ebrahim,Turtles Can Fly,Saddam Hossein Feysal,american|boy|refugee|street market|girl,,2005,8.1
Yvan Attal,100,Charlotte Gainsbourg,25234172005, Comedy | Drama | Music,Johnny Depp,Ils se marièrent et eurent beaucoup d'enfants,Sébastien Vidal,marriage|love|friend|bachelor|playing,,2004,6.6
Benoît Jacquot,95,Ouassini Embarek,247636182005, Crime | Drama | Romance | Thriller,Isild Le Besco,À Tout de Suite,Nicolas Duvauchelle,male full frontal nudity|bank robbery|one female two males threesome|female pubic hair|male nudity,,2004,6.5
Jan Hrebejk,,Emília Vásáryová,244105172005, Comedy | Drama,Petr Forman,Up and Down,Jan Tríska,smuggler|byron bay|legend|prohibition|wallet,36000000,2004,7.0
Ki-duk Kim,8884,Hyun-kyoon Lee,238507122005, Crime | Drama | Romance,Seung-yeon Lee,3-Iron,Hyuk-ho Kwon,abusive husband|motorcycle|golf|drifter|boxer,1000000,2004,8.1
Dan Harris,111,Jeff Daniels,228524132005, Comedy | Drama,Sigourney Weaver,Imaginary Heroes,Emile Hirsch,lawn mowing|christmas song|cat|leave of absence|medication,4000000,2005,7.3
Rohit Jagessar,,Thomas Garvey,22724182005, Drama,Aasheekaa Bathija,Guiana 1838,Kumar Gaurav,bare chested male|imperialism|white slavery|discipline|whipping,,2004,7.4
Mike Barker,93,Scarlett Johansson,223144172006, Drama | Comedy | Romance,Helen Hunt,A Good Woman,Tom Wilkinson,gossip|marriage proposal|high society|lord|party,,2005,6.5
Ousmane Sembene,124,Maimouna Hélène Diarra,214605222005, Drama,Fatoumata Coulibaly,Moolaadé,Salimata Traoré,female genital mutilation|mutilation|torture|sexism|public humiliation,,2005,7.7
Kurt Hale,,Jim Bennett,19612322004, Comedy,Danny Allen,The Home Teachers,Jeff Birk,mormon|home teaching|service|mormonism|lds film,,2004,4.5
Mick Davis,128,Elsa Zylberstein,195378152005, Biography | Drama,Andy Garcia,Modigliani,Omid Djalili,modigliani|one word title|montparnasse|character name in title,12000000,2004,7.4
Jordan Roberts,82,Christopher Walken,193571192004, Comedy | Drama,Michael Caine,Around the Bend,Josh Lucas,trip|bus|on the road|dog|mexico,,2005,6.5
Luis Mandoki,120,Leonor Varela,192000142005, Drama | Thriller | War,Carlos Padilla,Innocent Voices,Xuna Primus,1980s|el salvador|boy|young love|house on fire,,2005,8.0
Greg Harrison,737878,James Le Gros,19130972005, Drama | Mystery | Thriller,Courteney Cox,November,Michael Ealy,shot to death|robbery|photographer|murder|female protagonist,150000,2004,5.5
Daniel Burman,99,Adriana Aizemberg,18976382005, Comedy,Daniel Hendler,Lost Embrace,Jorge D'Elía,yom kippur war|passport|gallery|swimming pool|buenos aires argentina,,2004,7.0
Paul Etheredge,84,Bryan Kirkwood,18778672006, Horror | Thriller,Dylan Fergus,Hellbent,Hank Harris,undoing someone's trouser belt|gay man|halloween|killer|gay,,2006,5.5
Hans Weingartner,,Julia Jentsch,175493142005, Comedy | Crime | Drama | Romance,Daniel Brühl,The Edukators,Stipe Erceg,activist|businessman|love|euro|friend,,2004,7.5
Dylan Kidd,97100,Topher Grace,175408262004, Comedy | Drama | Fantasy | Romance,Laura Linney,P.S.,Marcia Gay Harden,sex addict|jealousy|sex|painter|columbia university,,2005,6.3
Reverge Anselmo,,Rachael Leigh Cook,17431842004, Drama | Music | Romance,Jonathan Tucker,Stateside,Agnes Bruckner,mental illness|rebellious teenager|actress|singer|judge,16000000,2004,6.0
Christian Vuissa,,Heather Beers,173106252005, Comedy | Romance,Steve Anderson,Baptists at Our Barbecue,Wayne Brennan,baptist|feud|small town|mormon|christianity,500000,2004,5.9
John Boorman,105,Samuel L. Jackson,163536172005, Drama | Romance,Juliette Binoche,In My Country,Brendan Gleeson,victim|cruelty|reconciliation|hearing|apartheid,12000000,2004,6.1
Indra Kumar,166,Vivek Oberoi,16268792004, Comedy | Crime | Mystery | Thriller,Aftab Shivdasani,Masti,Riteish Deshmukh,marriage|murder|infidelity|blackmail|double entendre,,2004,6.1
James Toback,81,Frederick Weller,159429222004, Drama | Thriller,Neve Campbell,When Will I Be Loved,Dominic Chianese,sex|female masturbation|topless female nudity|female nudity|nudity,,2005,4.5
Shainee Gabel,119,John Travolta,159171112005, Drama,Scarlett Johansson,A Love Song for Bobby Long,Gabriel Macht,professor|book|funeral|nightclub|manuscript,,2005,7.2
Lionel Baier,94,Natacha Koutchoumov,149651242006, Comedy | Drama | Romance,Pierre Chatagny,Garçon stupide,Rui Pedro Alves,chocolate|best friend|friendship|sex|factory,500000,2005,6.0
Fernando Eimbcke,90,Daniel Miranda,146694282006, Comedy | Drama,Diego Cataño,Temporada de patos,Enrique Arreola,friend|apartment|friendship|marijuana|bathtub,,2005,7.4
Dennis Gansel,117110110,Tom Schilling,144065192006, Drama | Sport | War,Max Riemelt,Before the Fall,Devid Striesow,male objectification|unpunished antagonist|nazi|friendship|boxing,,2005,7.5
Chuan Lu,,Lei Zhang,14215792006, Action | Drama,Duobujie,Mountain Patrol,Liang Qi,antelope|volunteer|journalist|tibet|poacher,10000000,2004,7.7
Jean-Luc Godard,80,Nade Dieu,139922202005, Drama,Sarah Adler,Notre musique,Rony Kramer,purgatory|hell|sarajevo|historical fiction|violence,,2004,7.0
Frank E. Flowers,11599,Agnes Bruckner,136823292006, Crime | Drama,Bill Paxton,Haven,Orlando Bloom,island|cayman islands|money|acid|drug dealer,,2006,5.9
Olivier Assayas,111110,Nick Nolte,136007142006, Drama | Music | Romance,Maggie Cheung,Clean,Béatrice Dalle,motel|jail|singer|money|junkie,4500,2004,6.9
François Ozon,90,Stéphane Freiss,127692262005, Drama | Romance,Valeria Bruni Tedeschi,5x2,Françoise Fabian,retrograde narrative|italian|dinner|hotel|divorce,,2004,6.7
Alejandro Lozano,,Ana Claudia Talancón,12613222005, Action | Adventure | Comedy | Crime | Thriller,Tony Dalton,Matando Cabos,Pedro Armendáriz Jr.,wrestler|party|kidnapping|janitor|dwarf,25000000,2004,7.6
Shinji Aramaki,101,Jûrôta Kosugi,124967112005, Sci-Fi | Action | Animation,Ai Kobayashi,Appleseed,Yuki Matsuoka,female warrior|one world government|based on manga|fictional war|human android relationship,,2004,7.0
Ziad Doueiri,89,Moa Khouas,121166232005, Crime | Drama | Romance,Vahina Giocante,Lila dit ça,Karim Ben Haddou,barn|arab|friend|writing|writer,,2005,7.1
Michael Dowse,90,Beatriz Batarda,12062082005, Biography | Comedy | Drama | Music,Paul Kaye,It's All Gone Pete Tong,Kate Magowan,deafness|ibiza|ears|disappearance|flushing drugs down a toilet,,2005,7.4
Will Swenson,,Kirby Heyborne,120488102005, Comedy | Music,Will Swenson,Sons of Provo,Danny Tarasevich,boy band|recording studio|mockumentary|garage band|fictional band,200000,2004,5.9
James Ronald Whitney,,Dani Marco,111336142004, Comedy,Joshua Coleman,Games People Play: New York,David Maynard,female nudity|sex|nudity|new york|male frontal nudity,,2004,5.4
Claude Chabrol,111,Laura Smet,111143192007, Thriller | Drama | Romance,Benoît Magimel,La demoiselle d'honneur,Aurore Clément,love|bridesmaid|truth|murder|telephone call,,2004,6.7
Leonardo Defilippis,,Leonardo Defilippis,10194462013, Biography | Drama,Lindsay Younce,Thérèse: The Story of Saint Thérèse of Lisieux,Patti Defillipis,family relationships|catholic|catholicism|sainthood|nun,,2004,6.4
Mick Garris,,David Arquette,101107152004, Horror | Thriller,Jonathan Jackson,Riding the Bullet,Barbara Hershey,hospital|roller coaster|on the road|suicide attempt|stroke,5000000,2005,5.2
Angela Robinson,91,Jordana Brewster,9679382005, Action | Comedy | Romance,Sara Foster,D.E.B.S.,Devon Aoki,diamonds|female villain|force field|1959 cadillac|voyeurism,3500000,2005,5.3
Miguel Albaladejo,100,David Castillo,96263112005, Comedy | Drama,José Luis García Pérez,Cachorro,Empar Ferrer,male full frontal nudity|gay|male nudity|male frontal nudity|film starts with sex,,2004,7.3
Marco Kreuzpaintner,98,Kostja Ullmann,95016142007, Comedy | Drama | Romance | Sport,Robert Stadlober,Sommersturm,Miriam Morgenstern,gay|friend|summer camp|friendship|storm,2700000,2004,7.4
Cate Shortland,10699,Sam Worthington,91894232006, Drama | Romance,Abbie Cornish,Somersault,Lynette Curran,pubic hair|male pubic hair|male underwear|bare chested male|male nudity,,2004,6.8
Revathy,142,Abhishek Bachchan,89868102004, Drama,Salman Khan,Phir Milenge,Shilpa Shetty,love|reunion|hospital|court|advertising agency,,2004,6.4
Dani Levy,95,Hannelore Elsner,86553142006, Comedy,Henry Hübchen,Go for Zucker,Udo Samel,loser|funeral|nightclub|voice over narration|family relationships,,2005,6.9
Ray McKinnon,106,Billy Bob Thornton,80701172005, Crime | Drama,Lisa Blount,Chrystal,Kamron Ross Stacey,redemption|small town|kitchen|welding|suicide by cop,,2004,6.5
Fruit Chan,118,Byung-hun Lee,75829112005, Horror,Bai Ling,Saam gaang yi,Kyoko Hasegawa,twin|betrayal|jealousy|cooking|cannibalism,,2004,7.1
Volker Schlöndorff,9898,August Diehl,72888182005, Drama | Thriller | War,Ulrich Matthes,Der neunte Tag,Hilmar Thate,catholic|bishop|pope|german|nazi,,2004,7.1
Tennyson Bardwell,84,Lea Coco,71469102006, Comedy | Drama | Romance,Michael McMillian,Dorian Blues,Steve Fletcher,gay|character name in title|high school|father|nyu,185000,2006,6.9
Michael Clancy,9185,Jesse Bradford,70527222004, Comedy | Drama,Ray Romano,Eulogy,Hank Azaria,funeral|dysfunctional family|family relationships|family reunion|twin,6500000,2004,6.7
Christophe Honoré,110,Louis Garrel,70395192005, Drama | Romance,Isabelle Huppert,Ma mère,Emma de Caunes,pornography|island|canary islands|exhibitionism|penknife,,2004,5.2
Joaquín Oristrell,100100,Luis Tosar,67988172007, Comedy | Mystery | Romance,Leonor Watling,Inconscientes,Alex Brendemühl,sigmund freud|male pubic hair|pubic hair|man dressed as woman|woman dressed as man,,2004,7.4
Sean Baker,87,Jeng-Hua Yu,66892192008, Drama,Charles Jang,Take Out,Wang-Thye Lee,,3000,2004,7.0
Wallace Wolodarsky,,Julianne Nicholson,64748142004, Comedy | Romance,Jay Mohr,Seeing Other People,Andy Richter,wedding|friend|sex|love|scrabble,,2011,5.9
Nick Cassavetes,123,James Garner,64286312014, Drama | Romance,Gena Rowlands,The Notebook,Rachel McAdams,letter|second chance|summer love|class differences|nursing home,29000000,2004,7.9
Zhangke Jia,143105,Taishen Cheng,63662212005, Drama,Tao Zhao,Shijie,Jue Jing,theme park|security guard|dancer|chinese|new york city,,2005,7.1
Huck Botko,,Roland Uruci,62387122005, Comedy,Adrian Martinez,Mail Order Wife,Andrew Gurland,doorman|nipples visible through clothing|hotel room|obsession|deception,,2005,6.2
Zak Tucker,98104,Michael Lerner,61408202006, Drama,Matt Newton,Poster Boy,Karen Allen,senator|therapist|speech|reporter|politics,,2004,6.2
Sven Pape,,Tony Daly,54020252005, Comedy,Zack Ward,L.A. Twister,Jennifer Aspen,independent film,450000,2004,6.3
