director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Les Mayfield,8491,Lucy Liu,8104069262007, Action | Comedy | Crime,Cedric the Entertainer,Code Name: The Cleaner,Nicollette Sheridan,violence|comic violence|hand to hand combat|kung fu|talking to self in mirror,20000000,2007,4.5
C.B. Harding,,Bill Engvall,807493382007, Action | Adventure | Comedy,Larry the Cable Guy,Delta Farce,DJ Qualls,village|army|mexico|bloopers during credits|interracial marriage,,2007,3.5
Menno Meyjes,106,Amanda Peet,748690672007, Comedy | Drama | Family,John Cusack,Martian Child,Bobby Coleman,adoption|widower|adopted son|mars the planet|boy,27000000,2007,6.8
Chris Sivertson,,Julia Ormond,7233485172007, Crime | Fantasy | Mystery | Thriller,Lindsay Lohan,I Know Who Killed Me,Neal McDonough,stripper|striptease|female nudity|killer|serial killer,12000000,2007,3.6
J.A. Bayona,105,Fernando Cayo,715914742008, Drama | Mystery | Thriller,Belén Rueda,The Orphanage,Roger Príncep,orphanage|dead children|missing child|orphan|female protagonist,3400000,2008,7.5
Sidney Lumet,117,Ethan Hawke,708302572008, Crime | Drama | Thriller,Philip Seymour Hoffman,Before the Devil Knows You're Dead,Albert Finney,gun|violence|death|sex scene|sibling rivalry,18000000,2007,7.3
Ian Iqbal Rashid,,Tre Armstrong,7070459212008, Drama,Rutina Wesley,How She Move,Brennan Gademans,step dancing|dance|teenager|loss of sister|dance contest,,2008,3.3
Andy Cheng,,Nadia Bjorlin,6877133182007, Action,Nathan Phillips,Redline,Eddie Griffin,ferrari|porsche|lamborghini|box office flop|one word title,26000000,2007,4.0
Paul Haggis,121,Charlize Theron,6777589152008, Crime | Drama | Mystery | Thriller,Tommy Lee Jones,In the Valley of Elah,Jonathan Tucker,murder investigation|iraq|military|police|detective,,2007,7.2
Tamara Jenkins,114,Philip Seymour Hoffman,6610326252008, Comedy | Drama,Laura Linney,The Savages,Philip Bosco,dementia|writing|sun city arizona|arizona|married man,,2008,7.2
David Schwimmer,100,Thandie Newton,5998971162008, Comedy | Romance | Sport,Simon Pegg,"Run, Fatboy, Run",Hank Azaria,blister|marathon|training|wedding|gym,,2008,6.6
Julian Schnabel,112,Emmanuelle Seigner,599007542008, Biography | Drama,Mathieu Amalric,The Diving Bell and the Butterfly,Marie-Josée Croze,male frontal nudity|elle magazine|coma|based on autobiography|arc de triomphe paris,,2008,8.0
Craig Gillespie,106,Emily Mortimer,5949693292008, Comedy | Drama | Romance,Ryan Gosling,Lars and the Real Girl,Paul Schneider,introvert|internet|sex doll|psychologist|in love with an inanimate object,12000000,2007,7.4
Doug Lefler,102,Ben Kingsley,5932060262007, Action | Adventure | Fantasy | War,Colin Firth,The Last Legion,Aishwarya Rai Bachchan,roman legion|5th century|capri|soldier|boy,35000000,2007,5.4
Alejandro Chomski,,Giancarlo Esposito,5867786262007, Drama | Music,Omarion Grandberry,Feel the Noise,Melonie Diaz,reggaeton|thug|rapper|puerto rico|hip hop,,2007,2.8
Lance Rivera,,Morris Chestnut,580966312008, Comedy | Family | Fantasy | Romance,Gabrielle Union,The Perfect Holiday,Queen Latifah,love|wish|little girl|mall santa|christmas,20000000,2007,4.3
Curtis Hanson,124,Drew Barrymore,5755286292007, Drama | Romance | Sport,Eric Bana,Lucky You,Robert Duvall,poker|poker player|losing|box office flop|reference to frederic chopin,55000000,2007,5.9
Sergei Bodrov,126,Amadu Mamadakov,570164352008, Adventure | Biography | Drama | History | War,Tadanobu Asano,Mongol: The Rise of Genghis Khan,Khulan Chuluun,genghis khan|slave|epic|starving|one word title,20000000,2008,7.3
Don Michael Paul,,Jeffrey Jones,569430852007, Comedy | Sport,Big Boi,Who's Your Caddy?,Terry Crews,golf caddy|2000s|golf course|golfer|question mark in title,7000000,2007,2.0
Matt Maiellaro,,Dave Willis,551891882007, Animation | Action | Adventure | Comedy | Fantasy | Sci-Fi,Dana Snyder,Aqua Teen Hunger Force Colon Movie Film for Theaters,Carey Means,exercise machine|robot|based on cult tv series|midnight movie|critically acclaimed,750000,2007,6.9
Stefan Ruzowitzky,98,August Diehl,5484715222008, Crime | Drama | War,Karl Markovics,The Counterfeiters,Devid Striesow,male full frontal nudity|male pubic hair|pubic hair|inmate|nudity,4200000,2008,7.6
Ang Lee,157148,Wei Tang,4602512182008, Drama | Romance | Thriller | War,Tony Leung Chiu-Wai,"Lust, Caution",Joan Chen,female pubic hair|male pubic hair|sex scene|virginity|female frontal nudity,15000000,2007,7.6
Scott Frank,99,Jeff Daniels,4587858272007, Crime | Drama | Thriller,Joseph Gordon-Levitt,The Lookout,Matthew Goode,anterograde amnesia|amnesia|bank|athlete|notebook,16000000,2007,7.1
Mike Newell,139,Giovanna Mezzogiorno,4584886142007, Drama | Romance,Javier Bardem,Love in the Time of Cholera,Benjamin Bratt,widow|colombia|marriage|19th century|old man,45000000,2007,6.4
Uwe Boll,127156,Ron Perlman,4535117182008, Action | Adventure | Fantasy | Thriller,Jason Statham,In the Name of the King: A Dungeon Siege Tale,Ray Liotta,farmer|krug|wizard|rescue|king,60000000,2008,3.8
Harvey Glazer,,Maria Menounos,450014762007, Comedy,Jamie Kennedy,Kickin' It Old Skool,Miguel A. Núñez Jr.,talent show|coma|shopping mall|hip hop|dance,,2007,4.6
Kasi Lemmons,118,Chiwetel Ejiofor,4472823212007, Biography | Drama | History | Music | War,Don Cheadle,Talk to Me,Bruce McFee,cigarette smoking|radio|washington d.c.|1960s|disc jockey,,2007,7.4
Vincent Paronnaud,9689,Catherine Deneuve,4443403162008, Animation | Biography | Drama | War,Chiara Mastroianni,Persepolis,Gena Rowlands,revolution|iran|girl|dream|islamic revolution,7300000,2008,8.0
Julie Delpy,96,Adam Goldberg,4432981302007, Comedy | Drama | Romance,Julie Delpy,2 Days in Paris,Daniel Brühl,french|vacation|europe|penis|chest hair,,2007,6.8
Joe Menendez,,Miguel Varoni,4002313122007, Action | Adventure | Comedy | Crime,Fernando Colunga,Ladrón que roba a ladrón,Julie Gonzalo,immigrant|infomercial|vault|plan|nanny,1200000,2007,6.8
Todd Haynes,135,Cate Blanchett,4001121292008, Biography | Drama | Music,Christian Bale,I'm Not There.,Heath Ledger,1960s|actor|reporter|riding the rails|horseback riding,20000000,2007,7.0
Franck Khalfoun,98,Wes Bentley,3992339142007, Crime | Horror | Thriller,Rachel Nichols,P2,Simon Reynolds,tied to a chair|christmas eve|single set production|locked in a room|obsession,8000000,2007,5.9
Jon Poll,97,Robert Downey Jr.,3950294252008, Comedy | Drama | Romance,Anton Yelchin,Charlie Bartlett,Hope Davis,student|drugs|private school|prescription drugs|high school,12000000,2008,7.0
Andrew Dominik,160,Casey Affleck,3904982252008, Biography | Crime | Drama | History | Western,Brad Pitt,The Assassination of Jesse James by the Coward Robert Ford,Sam Shepard,long title|outlaw|train robbery|train|robbery,30000000,2007,7.5
Helen Hunt,100,Colin Firth,3735303122008, Comedy | Drama | Romance,Helen Hunt,Then She Found Me,Bette Midler,adoptive mother|teacher|schoolteacher|39 year old|student,3500000,2008,6.0
Danny Boyle,107,Rose Byrne,3675072122007, Adventure | Sci-Fi | Thriller,Cillian Murphy,Sunshine,Chris Evans,bare chested male|spacecraft|surprise ending|sun|icarus,26000000,2007,7.3
Robin Swicord,106,Hugh Dancy,3573870142007, Comedy | Drama | Romance,Kathy Baker,The Jane Austen Book Club,Amy Brenneman,club|teacher|marriage|reading|jane austen,,2007,6.8
Katja von Garnier,,Hugh Dancy,3525161232007, Drama | Fantasy | Horror | Romance,Agnes Bruckner,Blood and Chocolate,Olivier Martinez,werewolf|bucharest|love|murder|rocky mountains,15000000,2007,5.5
Robert Benton,97,Radha Mitchell,350487572007, Drama | Romance,Morgan Freeman,Feast of Love,Alexa Davalos,love|professor|coffee shop|oregon|heartbreak,,2007,6.7
Farah Khan,162,Deepika Padukone,3421520222007, Action | Comedy | Drama | Musical | Romance | Thriller,Shah Rukh Khan,Om Shanti Om,Arjun Rampal,actor|fire|friend|film producer|love,,2007,6.6
Rod Lurie,112,Josh Hartnett,3169424212007, Drama | Sport,Samuel L. Jackson,Resurrecting the Champ,Kathryn Morris,homeless man|reporter|writer|boxing|colosseum,13000000,2007,6.7
Franc. Reyes,,Wanda De Jesus,3054430142007, Crime | Drama | Thriller,Rick Gonzalez,Illegal Tender,Dania Ramirez,revenge|college student|blood|panties|new york city,8000000,2007,5.5
Eran Kolirin,87,Ronit Elkabetz,305382342008, Comedy | Drama | Music | Romance,Sasson Gabai,Bikur Ha-Tizmoret,Saleh Bakri,band|police|israel|arab|egyptian,,2008,7.6
Davis Guggenheim,,Andrew Shue,2955039202007, Biography | Drama | Sport,Carly Schroeder,Gracie,Elisabeth Shue,soccer|teenager|girl|boy|south orange new jersey,9000000,2007,6.2
Susanne Bier,118,Benicio Del Toro,2849142262007, Drama,Halle Berry,Things We Lost in the Fire,Alison Lohman,recovery|narcotics anonymous|garage|dinner|best friend,16000000,2007,7.2
Roland Joffé,96,Daniel Gillies,2626800272007, Crime | Mystery | Thriller,Elisha Cuthbert,Captivity,Pruitt Taylor Vince,shot in the crotch|kicked in the crotch|drugged|torture|model,17000000,2007,4.7
John Dahl,93,Téa Leoni,2426851172007, Comedy | Crime | Romance | Thriller,Ben Kingsley,You Kill Me,Luke Wilson,buffalo new york|mortuary|alcoholic|claim in title|embalming,4000000,2007,6.5
Mani Ratnam,,Abhishek Bachchan,2087000162007, Biography | Drama | Musical | Romance,Mithun Chakraborty,Guru,Aishwarya Rai Bachchan,mumbai india|business|village|gujarat|school teacher,150000000,2007,7.8
Noah Baumbach,93,Jennifer Jason Leigh,1956291252008, Comedy | Drama,Nicole Kidman,Margot at the Wedding,Flora Cross,secret|neighbor|tree|slacker|marital problem,10000000,2007,6.1
Claude Lelouch,103,Dominique Pinon,1851114122008, Drama,Fanny Ardant,Roman de gare,Audrey Dana,novelist|police|ghost writer|farm|french countryside,,2008,7.2
Nikkhil Advani,216,Priyanka Chopra,182258292007, Comedy | Drama | Musical | Romance,Salman Khan,Salaam-E-Ishq,Anil Kapoor,love|marriage|train|publicity stunt|taxi driver,,2007,5.2
Garth Jennings,96,Will Poulter,178476982008, Action | Adventure | Comedy | Drama | Family,Bill Milner,Son of Rambow,Jessica Hynes,friendship|school|stuntman|boy|plymouth brethren,4000000,2008,7.0
Aristomenis Tsirbas,85,Luke Wilson,164708342009, Animation | Action | Adventure | Sci-Fi | Thriller,Evan Rachel Wood,Battle for Terra,Justin Long,annihilation|planet|battle|alien|cgi animation,,2009,6.7
Mike White,97,John C. Reilly,1538703222007, Comedy | Drama,Molly Shannon,Year of the Dog,Peter Sarsgaard,dog|love|animal|office|neighbor,,2007,6.1
Ira Sachs,91,Patricia Clarkson,1506998272008, Crime | Drama | Romance,Chris Cooper,Married Life,Rachel McAdams,divorce|best friend|poison|bachelor|widow,12000000,2008,6.3
Sunu Gonera,104,Bernie Mac,137340072014, Drama | Family | Sport,Terrence Howard,Pride,Kimberly Elise,cheyney university|bala cynwyd pennsylvania|main line academy|unemployment office|fire hydrant,,2007,5.8
Michael Haneke,111,Tim Roth,1294640252008, Crime | Drama | Horror | Thriller,Naomi Watts,Funny Games,Michael Pitt,hostage|panties|cat and mouse|kidnapping|breaking the fourth wall,15000000,2008,6.5
Sajid Khan,144,Akshay Kumar,1207620312007, Comedy | Drama,Juanna Sanghvi,Heyy Babyy,Fardeen Khan,baby|playboy|friend|snorricam|sexual joke,,2007,6.0
Vipul Amrutlal Shah,128,Katrina Kaif,1207007132007, Comedy | Drama | Romance,Akshay Kumar,Namastey London,Rishi Kapoor,india|marriage|london england|sugarcane|stereotype,,2007,7.3
Aamir Khan,165,Aamir Khan,1204660182008, Drama | Family | Music,Darsheel Safary,Taare Zameen Par,Tanay Chheda,dream|child abuse|intolerance|special education|hyperactive child,,2007,8.5
Michael Radford,108,Michael Caine,1198612112008, Crime | Drama | Thriller,Demi Moore,Flawless,Lambert Wilson,heist|diamond|1960s|vault|janitor,20000000,2008,6.8
Cristian Mungiu,113,Vlad Ivanov,118578322008, Drama,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days",Laura Vasiliu,towel|rainy night|hotel|female rear nudity|friend,590000,2007,7.9
David M. Evans,119,Powers Boothe,1158779222007, Drama | Sport,Sean Astin,The Final Season,Rachael Leigh Cook,coach|team|baseball|high school baseball|state championship,,2007,6.7
Shimit Amin,,Vidya Malvade,1113541142007, Drama | Family | Sport,Shah Rukh Khan,Chak de! India,Sagarika Ghatge,team|hockey|coach|brawl|boyfriend girlfriend relationship,,2007,8.3
François Girard,107112,Keira Knightley,110171122007, Drama | Romance,Michael Pitt,Silk,Kôji Yakusho,silkworm|travel|japan|concubine|19th century,20000000,2007,5.9
Vidhu Vinod Chopra,105,Saif Ali Khan,1100762232007, Action | Drama | Thriller,Amitabh Bachchan,Eklavya: The Royal Guard,Sanjay Dutt,kingdom|king|fort|prince|duty,,2007,6.2
Sarah Gavron,102101,Satish Kaushik,109499872008, Drama,Tannishtha Chatterjee,Brick Lane,Christopher Simpson,september 11 2001|bangladesh|arranged marriage|buckingham palace|title directed by female,,2008,6.7
Anand Tucker,92,Colin Firth,1071240172008, Biography | Drama,Jim Broadbent,When Did You Last See Your Father?,Juliet Stevenson,death|cancer|terminal cancer|time|children,8000000,2008,6.9
Priyadarshan,159,Vidya Balan,1069952262007, Comedy | Horror | Mystery | Thriller,Akshay Kumar,Bhool Bhulaiyaa,Ameesha Patel,key|friend|mansion|lock|rope around neck,,2007,7.2
Christopher Cain,111,Trent Ford,106655572007, Drama | History | Romance | Western,Jon Voight,September Dawn,Tamara Hope,settler|mormon|utah|wagon train|massacre,11000000,2007,5.8
Nadine Labaki,95,Joanna Moukarzel,1060591272008, Comedy | Drama | Romance,Nadine Labaki,Caramel,Gisèle Aouad,caramel|police|friendship|suitor|secret,1300000,2007,7.2
Santosh Sivan,98,Rahul Bose,1036061122008, Drama | Romance | Thriller,Linus Roache,Before the Rains,Nandita Das,india|sex|taboo|interracial relationship|forbidden love,,2008,6.6
David Dhawan,155,Govinda,103037532007, Comedy | Romance,Salman Khan,Partner,Lara Dutta,single mother|wedding|secret|honeymoon|heiress,20000000,2007,5.6
Woody Allen,108,Ewan McGregor,971561152008, Crime | Drama | Romance | Thriller,Colin Farrell,Cassandra's Dream,Hayley Atwell,money|loan|loan shark|hotel|sailboat,13000000,2008,6.7
Zoe R. Cassavetes,97,Melvil Poupaud,95562572007, Comedy | Drama | Romance,Parker Posey,Broken English,Gena Rowlands,marriage|best friend|friend|frenchman|nipples visible through clothing,2000000,2008,6.4
George A. Romero,95,Joshua Close,952620252008, Horror | Thriller,Michelle Morgan,Diary of the Dead,Shawn Roberts,hospital|mummy|film student|video camera|barn,2000000,2008,5.7
Bill Boyce,,Christian Slater,93823222007, Animation | Family,Ben Kingsley,The Ten Commandments,Elliott Gould,moses|reference to god|based on the bible|number in title,10000000,2007,2.9
Andrew Wagner,111,Lauren Ambrose,902115272008, Drama | Romance,Frank Langella,Starting Out in the Evening,Patti Perkins,graduate student|student|writing|interview|book,,2007,7.0
Bob Odenkirk,93,Will Forte,900926212007, Comedy,Will Arnett,The Brothers Solomon,Jenna Fischer,phd|neighbor|antarctica|pregnancy|coma,10000000,2007,5.3
Sanjay Leela Bhansali,142,Sonam Kapoor,885574222007, Drama | Musical | Romance,Ranbir Kapoor,Saawariya,Salman Khan,eid|letter|singer|love|carpet,,2007,5.4
Richard Shepard,101,Terrence Howard,876671262007, Adventure | Comedy | Drama | Romance | Thriller | War,Richard Gere,The Hunting Party,Jesse Eisenberg,hunt|bosnia|fox|cia|war criminal,25000000,2007,6.9
Siddharth Anand,153,Rani Mukerji,872643252007, Comedy | Family | Romance,Saif Ali Khan,Ta Ra Rum Pum,Mayank Amin,new york|racer|marriage|comeback|family relationships,6000000,2007,5.5
Anton Corbijn,122,Samantha Morton,871577252008, Biography | Drama | Music,Sam Riley,Control,Craig Parkinson,band|singer|employment agency|suicide|stage fright,4500000,2007,7.7
Kar-Wai Wong,95,Jude Law,866778112008, Drama | Romance,Norah Jones,My Blueberry Nights,Natalie Portman,blueberry pie|pie|new york city|nevada|diner,10000000,2007,6.7
Lisa Comrie,,Brian Comrie,817935262007, Family | Horror | Mystery | Thriller,Rissa Walters,Sarah Landon and the Paranormal Hour,Dan Comrie,character name in title,,2007,3.9
Catherine Breillat,104114,Fu'ad Aït Aattou,78503732008, Drama | Romance,Asia Argento,The Last Mistress,Roxane Mesquida,wedding|mistress|spaniard|grandmother|flashback,6500000,2008,6.4
David Wain,96,Jessica Alba,766487282007, Comedy | Romance,Paul Rudd,The Ten,Winona Ryder,sabbath|surgeon|ten stories|death|mexico,5250000,2008,5.0
Fatih Akin,122,Gürsoy Gemec,741283102008, Drama,Baki Davrak,The Edge of Heaven,Cengiz Daner,tragic event|istanbul|prostitute|police|germany,,2007,7.9
Jeffrey Blitz,101,Anna Kendrick,712391192007, Comedy | Drama,Reece Thompson,Rocket Science,Nicholas D'Agosto,debate|love|high school|plainsboro new jersey|debater,6000000,2007,6.7
Shaad Ali,,Preity Zinta,695157222007, Comedy | Drama | Musical | Romance,Abhishek Bachchan,Jhoom Barabar Jhoom,Bobby Deol,love|lawyer|dance|pakistani|punjabi,,2007,3.7
R. Balki,140,Tabu,65524682007, Comedy | Romance,Amitabh Bachchan,Cheeni Kum,Paresh Rawal,delhi|umbrella|satyagraha|restaurant|rain,,2007,6.8
Pradeep Sarkar,122,Jaya Bhaduri,651835262007, Drama,Rani Mukerji,Laaga Chunari Mein Daag: Journey of a Woman,Konkona Sen Sharma,prostitute|poverty|title based on song,,2007,5.4
Jeremy Podeswa,104,Monika Schurmann,63437982008, Adventure | Drama | War,Robbie Kay,Fugitive Pieces,Nina Dobrev,poland|canada|piano|world war two|war orphan,12000000,2008,7.1
Laurent Tirard,,Fabrice Luchini,634277222007, Comedy | History,Romain Duris,Molière,Laura Morante,deathbed|theater|prison|play|playwright,16000000,2007,7.3
Claude Miller,,Patrick Bruel,62341512009, Drama | War,Cécile De France,A Secret,Ludivine Sagnier,secret|jewish|family secret|bomber|auschwitz,,2007,6.9
David Bruckner,103,Justin Welborn,597420112014, Horror | Sci-Fi | Thriller,Anessa Ramsey,The Signal,Scott Poythress,cell phone|cult film|blood splatter|title at the end|violence,50000,2008,6.1
Emmanuel Mouret,96,Michaël Cohen,535428122010, Comedy | Romance,Julie Gayet,Shall We Kiss?,Virginie Ledoyen,infidelity|kiss|other woman|question in title|restaurant,,2007,6.8
Gus Van Sant,85,Daniel Liu,48602162008, Crime | Drama | Mystery,Gabe Nevins,Paranoid Park,Taylor Momsen,skateboarder|death|security guard|detective|train,,2007,6.7
George Ratliff,106,Vera Farmiga,47849232007, Drama | Horror | Thriller,Sam Rockwell,Joshua,Jacob Kogan,baby|newborn|stockbroker|museum|boy,,2007,5.9
Anil Mehta,137,Darshan Jariwala,473806142007, Drama | Musical,Madhuri Dixit,Aaja Nachle,Raghuvir Yadav,theater|young love|outcast|new york city|mother daughter relationship,,2007,6.4
Hsiao-Hsien Hou,115,Hippolyte Girardot,459364152008, Drama | Family,Juliette Binoche,Le voyage du ballon rouge,Simon Iteanu,tenant|red balloon|balloon|marionette|babysitter,3000000,2008,6.7
Charles Herman-Wurmfeld,,Oswaldo Castillo,44263822008, Comedy | Romance | Sport,Adam Carolla,The Hammer,Heather Juergensen,boxing|olympics|gym|coach|birthday,850000,2007,7.3
Tom Kalin,97,Eddie Redmayne,434417152008, Drama,Julianne Moore,Savage Grace,Stephen Dillane,son murders mother|orgasm|incest|older man younger woman relationship|male nudity,4600000,2008,5.9
Steve Buscemi,84,Steve Buscemi,416417192007, Drama,Sienna Miller,Interview,Michael Buscemi,interview|wound|secret|restaurant|reporter,,2007,6.9
Claude Chabrol,,Benoît Magimel,409658192008, Drama | Thriller,Ludivine Sagnier,La fille coupée en deux,François Berléand,tv|lyon|writer|love|bookstore,,2007,6.4
David Gordon Green,107,Sam Rockwell,402820302008, Drama | Romance,Kate Beckinsale,Snow Angels,Michael Angarano,school|small town|football game|flashback|snow,,2008,6.9
Lynn Roth,88,Alfred Molina,401538262011, Drama,Ido Port,The Little Traitor,Gilya Stern,israel|british soldier|friendship|traitor|jewish,1700000,2009,7.0
Michael Corrente,99,Daniel Tay,39842062007, Crime | Drama,Paulo Araujo,Brooklyn Rules,Ty Thomas Reed,friend|mafia|1980s|loyalty|friendship,8000000,2009,6.4
Michael Landon Jr.,,Henry Thomas,379643162007, Drama,Louise Fletcher,The Last Sin Eater,Liana Liberato,sin eater|1850s|dark secret|funeral|christian film,2200000,2007,5.9
Cherie Nowlan,105,Khan Chittenden,378921172007, Comedy | Drama,Brenda Blethyn,Introducing the Dwights,Emma Booth,night|comedienne|canteen|moving van|van,,2007,6.6
Alan Ball,116,Aaron Eckhart,371446172008, Drama,Summer Bishil,Towelhead,Peter Macdissi,neighbor|boy|girl|gulf war|school,,2008,7.0
Jason Todd Ipson,105,Cerina Vincent,350801102008, Comedy | Romance,Jay Jablonski,Everybody Wants to Be Italian,John Kapelos,veterinarian|fish|spanish american|shop|polish american,1100000,2009,5.9
Mitchell Lichtenstein,94,John Hensley,34757862009, Comedy | Fantasy | Horror | Thriller,Jess Weixler,Teeth,Josh Pais,vagina dentata|stepbrother|high school|purity|temptation,,2008,5.4
Kenneth Branagh,88,Jude Law,342835182008, Drama | Mystery | Thriller,Michael Caine,Sleuth,Harold Pinter,actor|game|divorce|surveillance device|writer,,2007,6.5
Shira Geffen,78,Nikol Leidman,340906192008, Drama,Sarah Adler,Meduzot,Gera Sandler,israeli|hebrew|guest|wedding|catering,1800000,2007,7.1
Randall Miller,110,Bryan Greenberg,33391252008, Comedy | Crime | Drama | Thriller,Alan Rickman,Nobel Son,Shawn Hatosy,nobel prize|thesis|ransom|phd|revenge,4000000,2008,6.4
Paulo Morelli,106,Darlan Cunha,307076142008, Crime | Drama,Douglas Silva,Cidade dos Homens,Jonathan Haagensen,gang|robbery|prison|parole|friendship,,2007,7.3
Vadim Perelman,90,Evan Rachel Wood,303439272008, Drama | Mystery | Thriller,Uma Thurman,The Life Before Her Eyes,Eva Amurri Martino,shooting|best friend|school shooting|self sacrifice|nonlinear timeline,8000000,2008,6.4
Bent Hamer,90,Espen Skjønberg,30190292009, Comedy | Drama,Baard Owe,O'Horten,Ghita Nørby,retirement|mother son relationship|sleep over|ski jumping|blind driver,,2007,6.8
Chris Heimerdinger,90,Moronai Kanekoa,292990142008, Adventure | Fantasy,Summer Naomi Smart,Passage to Zarahemla,Brian Kary,mormon|relative|earthquake|utah|hostage,,2007,5.2
Apoorva Lakhia,122,Sanjay Dutt,28923282007, Action | Crime | Drama,Amitabh Bachchan,Shootout at Lokhandwala,Sunil Shetty,police|gangster|shootout|1990s|extortion,,2007,7.1
Jacques Rivette,137,Guillaume Depardieu,281468252008, Drama | Music | Romance,Jeanne Balibar,The Duchess of Langeais,Bulle Ogier,kidnapping|singing|scandal|letter|cloister,,2007,6.7
Eric Guirado,96,Clotilde Hesme,276454122008, Drama,Nicolas Cazalé,The Grocer's Son,Daniel Duval,village|hospital|grocer|countryside|benevolence,,2008,7.1
John Sayles,124,LisaGay Hamilton,267880202008, Crime | Drama | History | Music | Musical,Danny Glover,Honeydripper,Yaya DaCosta,alabama|1950s|jim crow|written and directed by cast member|scene before opening credits,5000000,2008,6.8
Mike Cahill,9396,Evan Rachel Wood,263674262007, Comedy | Drama,Michael Douglas,King of California,Willis Burks II,spanish|treasure|dream|american dream|mental institution,,2007,6.7
Daniele Luchetti,,Riccardo Scamarcio,251004182008, Comedy | Crime | Drama,Elio Germano,Mio fratello è figlio unico,Angela Finocchiaro,revolution|politics|latin|seminarian|love,5000000,2007,7.1
Mike Bruce,78,Kirpatrick Thomas,243768202009, Western,Robert Bones,The Legend of God's Gun,Dave Koenig,,30000,2007,4.1
David Wall,90,Sean Patrick Brennan,242924142007, Drama,David Wall,Noëlle,Kerry Wall,christmas,,2007,5.8
Feroz Abbas Khan,,Darshan Jariwala,240425172007, Biography | Drama | History,Akshaye Khanna,"Gandhi, My Father",Shefali Shetty,india|africa|south africa|hindu|muslim,,2007,7.4
Francis Ford Coppola,124,Alexandra Maria Lara,239495222008, Drama | Fantasy | Mystery | Romance,Tim Roth,Youth Without Youth,Bruno Ganz,dream|surrealism|romania|professor|lightning,5000000,2007,6.3
Stuart Townsend,99,Jennifer Carpenter,22353752008, Action | Drama,André Benjamin,Battle in Seattle,Isaach De Bankolé,world trade organization|tear gas|protest|political unrest|police arrest,8000000,2008,6.7
Taika Waititi,93,Jemaine Clement,22184632007, Comedy | Romance,Loren Taylor,Eagle vs Shark,Craig Hall,dead brother|shark|eagle|bully|fight,,2007,6.8
Marco Kreuzpaintner,120,Kathleen Gati,214202192007, Crime | Drama | Thriller,Kevin Kline,Trade,Paulina Gaitan,sex|mexico city|friend|girl|new jersey,12000000,2007,7.5
Jasmeet Dhodhi,110,Mandira Bedi,17672672007, Adventure | Crime | Drama | Romance | Thriller,Arbaaz Khan,Dus Kahaniyaan,Sudhanshu Pandey,hindu|bus|beach|balloon|sword,,2007,5.7
Bruce Campbell,84,Grace Thorsen,173066122008, Comedy | Fantasy,Bruce Campbell,My Name Is Bruce,Taylor Sharpe,demon|b movie|small town|chinese|birthday,1500000,2007,6.3
Alex Holdridge,,Sara Simmonds,172177142008, Comedy | Romance,Scoot McNairy,In Search of a Midnight Kiss,Brian McGuire,midnight|new year's eve|bed|kiss|time in title,25000,2008,7.3
Harmony Korine,112,Samantha Morton,16583112008, Comedy | Drama,Diego Luna,Mister Lonely,Denis Lavant,commune|michael jackson impersonation|obscenity|two word title|party,9500000,2008,6.4
Bill Guttentag,90,Rosalind Chao,160140292008, Biography | History | War,Hugo Armstrong,Nanking,Stephen Dorff,japanese|japanese army|chinese|tragic event|safety zone,,2007,7.8
Steven Sawalich,94,Melissa George,153205302007, Biography | Comedy | Drama | Music | Romance | War,Ron Livingston,Music Within,Michael Sheen,disability|public speaker|watching tv|walkie talkie|waitress,,2007,7.4
Anurag Basu,132,Irrfan Khan,15021212007, Comedy | Drama | Romance,Dharmendra,Life in a Metro,Konkona Sen Sharma,apartment|actor|friendship|opposites attract|marriage,,2007,7.4
Jonah Markowitz,9785,Brad Rowe,142666202008, Drama | Romance | Sport,Trevor Wright,Shelter,Tina Holmes,surfing|best friend|irresponsible parent|rough housing|class differences,,2009,7.8
Gary Wheeler,105,Chuck Carrington,132863302007, Thriller,Malcolm McDowell,The List,Hilarie Burton,supernatural power|south carolina|lightning|praying|thunder,,2007,4.1
Peter Ho-Sun Chan,126113,Andy Lau,128978142010, Action | Drama | History | Romance | War,Jet Li,The Warlords,Takeshi Kaneshiro,blood brother|general|dynasty|assassination|stabbing a woman,40000000,2007,7.1
Deborah Kampmeier,,David Morse,12809252008, Drama | Music,Dakota Fanning,Hounddog,Piper Laurie,grandmother granddaughter relationship|father daughter relationship|child smoking cigarette|1950s|child rape,3750000,2007,6.3
Lorraine Senna,90,Beau Bridges,126403252007, Comedy | Drama | Romance,Namrata Singh Gujral,Americanizing Shelley,Brad Raider,hollywood|himalayas|indian|bollywood|producer,5000000,2008,5.1
Nikita Mikhalkov,159,Sergey Garmash,125024192009, Crime | Drama | Thriller | War,Sergey Makovetskiy,12,Apti Magamaev,stepfather|bird|chechen war|school|russia,4000000,2007,7.8
Ramin Bahrani,84,Isamar Gonzales,123731112008, Drama,Alejandro Polanco,Chop Shop,Rob Sowulski,orphan|brother sister relationship|actress shares first name with character|rhyme in title|two word title,,2008,7.4
